yearMonth,country,species,monthlyCases
"""2009-11""","""SD""","""Homo sapiens""",183
"""2009-11""","""CH""","""Homo sapiens""",168
"""2009-11""","""TH""","""Homo sapiens""",159
"""2009-11""","""SD""","""Homo sapiens""",153
"""2009-11""","""FI""","""Homo sapiens""",152
"""2009-11""","""GH""","""Homo sapiens""",146
"""2009-11""","""SN""","""Homo sapiens""",130
"""2009-11""","""TH""","""Homo sapiens""",129
"""2009-11""","""GP""","""Homo sapiens""",118
"""2009-11""","""EC""","""Homo sapiens""",108
"""2009-11""","""PK""","""Homo sapiens""",102
"""2009-11""","""BR""","""Homo sapiens""",102
"""2009-11""","""MY""","""Homo sapiens""",84
"""2009-11""","""MY""","""Homo sapiens""",84
"""2009-11""","""HN""","""Homo sapiens""",76
"""2009-11""","""GT""","""Homo sapiens""",76
"""2009-11""","""AR""","""Homo sapiens""",74
"""2009-11""","""GF""","""Homo sapiens""",72
"""2009-11""","""GP""","""Homo sapiens""",72
"""2009-11""","""HN""","""Homo sapiens""",64
"""2009-11""","""AR""","""Homo sapiens""",62
"""2009-11""","""AU""","""Homo sapiens""",54
"""2009-11""","""CL""","""Homo sapiens""",52
"""2009-11""","""UG""","""Homo sapiens""",52
"""2009-11""","""RU""","""Sus scrofa""",45
"""2009-11""","""PY""","""Homo sapiens""",44
"""2009-11""","""AU""","""Homo sapiens""",36
"""2009-11""","""NO""","""Sus scrofa""",34
"""2009-11""","""JM""","""Homo sapiens""",31
"""2009-11""","""PY""","""Homo sapiens""",28
"""2009-11""","""PK""","""Homo sapiens""",26
"""2009-11""","""JM""","""Homo sapiens""",24
"""2009-11""","""UG""","""Homo sapiens""",14
"""2009-11""","""SG""","""Homo sapiens""",9
"""2009-11""","""IS""","""Sus scrofa""",9
"""2009-11""","""GF""","""Homo sapiens""",6
"""2009-11""","""NE""","""Homo sapiens""",4
"""2009-11""","""NZ""","""Homo sapiens""",4
"""2009-11""","""DE""","""Sus scrofa""",2
"""2009-11""","""CN""","""Canis lupus familiaris""",2
"""2009-12""","""CN""","""Homo sapiens""",114372
"""2009-12""","""CN""","""Homo sapiens""",38124
"""2009-12""","""FR""","""Homo sapiens""",35136
"""2009-12""","""FR""","""Homo sapiens""",18570
"""2009-12""","""ZA""","""Homo sapiens""",11715
"""2009-12""","""ZW""","""Homo sapiens""",11712
"""2009-12""","""EG""","""Homo sapiens""",7776
"""2009-12""","""ZA""","""Homo sapiens""",6302
"""2009-12""","""ZW""","""Homo sapiens""",6190
"""2009-12""","""JP""","""Homo sapiens""",6164
"""2009-12""","""EG""","""Homo sapiens""",6024
"""2009-12""","""RO""","""Homo sapiens""",4836
"""2009-12""","""US""","""Homo sapiens""",4228
"""2009-12""","""US""","""Homo sapiens""",4015
"""2009-12""","""GR""","""Homo sapiens""",3192
"""2009-12""","""MX""","""Homo sapiens""",2692
"""2009-12""","""MX""","""Homo sapiens""",2692
"""2009-12""","""TR""","""Homo sapiens""",2622
"""2009-12""","""TR""","""Homo sapiens""",2622
"""2009-12""","""CA""","""Homo sapiens""",2520
"""2009-12""","""GE""","""Homo sapiens""",2295
"""2009-12""","""IL""","""Homo sapiens""",1818
"""2009-12""","""TN""","""Homo sapiens""",1689
"""2009-12""","""IL""","""Homo sapiens""",1656
"""2009-12""","""PL""","""Homo sapiens""",1617
"""2009-12""","""PL""","""Homo sapiens""",1617
"""2009-12""","""ES""","""Homo sapiens""",1602
"""2009-12""","""HU""","""Homo sapiens""",1503
"""2009-12""","""PH""","""Homo sapiens""",1346
"""2009-12""","""PH""","""Homo sapiens""",1346
"""2009-12""","""HU""","""Homo sapiens""",1284
"""2009-12""","""UA""","""Homo sapiens""",1244
"""2009-12""","""UA""","""Homo sapiens""",1244
"""2009-12""","""IN""","""Homo sapiens""",1224
"""2009-12""","""GB""","""Sus scrofa""",1182
"""2009-12""","""ES""","""Homo sapiens""",1172
"""2009-12""","""PT""","""Homo sapiens""",1119
"""2009-12""","""PT""","""Homo sapiens""",1119
"""2009-12""","""CA""","""Homo sapiens""",1006
"""2009-12""","""MA""","""Homo sapiens""",1002
"""2009-12""","""IT""","""Homo sapiens""",919
"""2009-12""","""SI""","""Homo sapiens""",816
"""2009-12""","""SI""","""Homo sapiens""",816
"""2009-12""","""SE""","""Homo sapiens""",813
"""2009-12""","""RS""","""Homo sapiens""",720
"""2009-12""","""SE""","""Homo sapiens""",714
"""2009-12""","""CZ""","""Homo sapiens""",702
"""2009-12""","""CZ""","""Homo sapiens""",702
"""2009-12""","""LK""","""Homo sapiens""",664
"""2009-12""","""EE""","""Homo sapiens""",654
"""2009-12""","""EE""","""Homo sapiens""",654
"""2009-12""","""LV""","""Homo sapiens""",627
"""2009-12""","""IT""","""Homo sapiens""",589
"""2009-12""","""DZ""","""Homo sapiens""",576
"""2009-12""","""CH""","""Homo sapiens""",570
"""2009-12""","""KE""","""Homo sapiens""",564
"""2009-12""","""LT""","""Homo sapiens""",538
"""2009-12""","""LT""","""Homo sapiens""",538
"""2009-12""","""VN""","""Aves""",498
"""2009-12""","""DZ""","""Homo sapiens""",492
"""2009-12""","""SK""","""Homo sapiens""",459
"""2009-12""","""HR""","""Homo sapiens""",459
"""2009-12""","""LV""","""Homo sapiens""",456
"""2009-12""","""DE""","""Homo sapiens""",416
"""2009-12""","""KR""","""Sus scrofa""",334
"""2009-12""","""PK""","""Homo sapiens""",328
"""2009-12""","""MG""","""Homo sapiens""",315
"""2009-12""","""NO""","""Homo sapiens""",301
"""2009-12""","""BD""","""Homo sapiens""",301
"""2009-12""","""KE""","""Homo sapiens""",282
"""2009-12""","""IE""","""Homo sapiens""",234
"""2009-12""","""DK""","""Homo sapiens""",224
"""2009-12""","""TN""","""Homo sapiens""",222
"""2009-12""","""MY""","""Homo sapiens""",219
"""2009-12""","""SK""","""Homo sapiens""",204
"""2009-12""","""BE""","""Homo sapiens""",198
"""2009-12""","""NO""","""Homo sapiens""",192
"""2009-12""","""BD""","""Homo sapiens""",191
"""2009-12""","""BE""","""Homo sapiens""",189
"""2009-12""","""CO""","""Homo sapiens""",181
"""2009-12""","""CO""","""Homo sapiens""",181
"""2009-12""","""MN""","""Homo sapiens""",177
"""2009-12""","""LU""","""Homo sapiens""",165
"""2009-12""","""KH""","""Aves""",143
"""2009-12""","""TH""","""Homo sapiens""",111
"""2009-12""","""PK""","""Homo sapiens""",108
"""2009-12""","""KH""","""Homo sapiens""",90
"""2009-12""","""NL""","""Homo sapiens""",88
"""2009-12""","""IQ""","""Homo sapiens""",88
"""2009-12""","""BG""","""Homo sapiens""",84
"""2009-12""","""KH""","""Homo sapiens""",84
"""2009-12""","""AF""","""Homo sapiens""",81
"""2009-12""","""NL""","""Homo sapiens""",76
"""2009-12""","""BR""","""Homo sapiens""",75
"""2009-12""","""EC""","""Homo sapiens""",72
"""2009-12""","""MG""","""Homo sapiens""",69
"""2009-12""","""AF""","""Homo sapiens""",66
"""2009-12""","""CU""","""Homo sapiens""",51
"""2009-12""","""GF""","""Homo sapiens""",39
"""2009-12""","""MY""","""Homo sapiens""",39
"""2009-12""","""GH""","""Homo sapiens""",38
"""2009-12""","""TH""","""Sus scrofa""",34
"""2009-12""","""AR""","""Homo sapiens""",32
"""2009-12""","""AR""","""Homo sapiens""",32
"""2009-12""","""HN""","""Homo sapiens""",30
"""2009-12""","""KG""","""Homo sapiens""",30
"""2009-12""","""HN""","""Homo sapiens""",30
"""2009-12""","""CU""","""Homo sapiens""",27
"""2009-12""","""GF""","""Homo sapiens""",27
"""2009-12""","""TH""","""Homo sapiens""",24
"""2009-12""","""GP""","""Homo sapiens""",22
"""2009-12""","""SD""","""Homo sapiens""",18
"""2009-12""","""AU""","""Homo sapiens""",16
"""2009-12""","""NE""","""Homo sapiens""",16
"""2009-12""","""GT""","""Homo sapiens""",12
"""2009-12""","""GP""","""Homo sapiens""",10
"""2009-12""","""AU""","""Homo sapiens""",10
"""2009-12""","""SD""","""Homo sapiens""",9
"""2009-12""","""IT""","""Sus scrofa""",9
"""2009-12""","""NC""","""Homo sapiens""",8
"""2009-12""","""FI""","""Homo sapiens""",6
"""2009-12""","""KG""","""Homo sapiens""",6
"""2009-12""","""FI""","""Homo sapiens""",6
"""2009-12""","""CM""","""Homo sapiens""",4
"""2009-12""","""CL""","""Homo sapiens""",4
"""2009-12""","""GH""","""Homo sapiens""",2
"""2009-12""","""JM""","""Homo sapiens""",2
"""2009-12""","""CL""","""Homo sapiens""",2
"""2009-12""","""JM""","""Homo sapiens""",1
"""2009-2""","""CA""","""Homo sapiens""",16222
"""2009-2""","""CN""","""Homo sapiens""",15471
"""2009-2""","""JP""","""Homo sapiens""",6420
"""2009-2""","""VN""","""Aves""",5797
"""2009-2""","""FR""","""Homo sapiens""",3849
"""2009-2""","""SE""","""Homo sapiens""",2865
"""2009-2""","""MX""","""Homo sapiens""",2070
"""2009-2""","""DE""","""Homo sapiens""",1884
"""2009-2""","""ZA""","""Homo sapiens""",1694
"""2009-2""","""PH""","""Homo sapiens""",1639
"""2009-2""","""IT""","""Homo sapiens""",1347
"""2009-2""","""CN""","""Aves""",1330
"""2009-2""","""ZW""","""Homo sapiens""",1283
"""2009-2""","""LV""","""Homo sapiens""",1212
"""2009-2""","""BD""","""Aves""",1136
"""2009-2""","""IL""","""Homo sapiens""",1098
"""2009-2""","""BE""","""Homo sapiens""",1092
"""2009-2""","""US""","""Homo sapiens""",948
"""2009-2""","""GR""","""Homo sapiens""",885
"""2009-2""","""DK""","""Homo sapiens""",804
"""2009-2""","""EE""","""Homo sapiens""",790
"""2009-2""","""MN""","""Homo sapiens""",780
"""2009-2""","""NL""","""Homo sapiens""",640
"""2009-2""","""NO""","""Homo sapiens""",596
"""2009-2""","""CH""","""Homo sapiens""",540
"""2009-2""","""BY""","""Homo sapiens""",528
"""2009-2""","""MX""","""Homo sapiens""",466
"""2009-2""","""BD""","""Homo sapiens""",449
"""2009-2""","""SI""","""Homo sapiens""",402
"""2009-2""","""HR""","""Homo sapiens""",342
"""2009-2""","""SG""","""Homo sapiens""",303
"""2009-2""","""FI""","""Homo sapiens""",280
"""2009-2""","""TH""","""Homo sapiens""",264
"""2009-2""","""PH""","""Homo sapiens""",233
"""2009-2""","""EC""","""Homo sapiens""",231
"""2009-2""","""TN""","""Homo sapiens""",186
"""2009-2""","""PL""","""Homo sapiens""",183
"""2009-2""","""RO""","""Homo sapiens""",168
"""2009-2""","""KE""","""Homo sapiens""",168
"""2009-2""","""MG""","""Homo sapiens""",150
"""2009-2""","""NP""","""Aves""",150
"""2009-2""","""KZ""","""Homo sapiens""",148
"""2009-2""","""PT""","""Homo sapiens""",141
"""2009-2""","""TR""","""Homo sapiens""",98
"""2009-2""","""IN""","""Aves""",97
"""2009-2""","""UA""","""Homo sapiens""",74
"""2009-2""","""EG""","""Homo sapiens""",64
"""2009-2""","""PE""","""Homo sapiens""",32
"""2009-2""","""ES""","""Homo sapiens""",32
"""2009-2""","""GF""","""Homo sapiens""",30
"""2009-2""","""RS""","""Homo sapiens""",30
"""2009-2""","""PA""","""Homo sapiens""",18
"""2009-2""","""MQ""","""Homo sapiens""",18
"""2009-2""","""MY""","""Homo sapiens""",15
"""2009-2""","""PK""","""Homo sapiens""",14
"""2009-2""","""FJ""","""Homo sapiens""",9
"""2009-2""","""KH""","""Homo sapiens""",9
"""2009-2""","""AU""","""Homo sapiens""",8
"""2009-2""","""MA""","""Homo sapiens""",6
"""2009-2""","""HK""","""Aves""",6
"""2009-2""","""CZ""","""Aves""",6
"""2009-2""","""HN""","""Homo sapiens""",4
"""2009-2""","""IN""","""Homo sapiens""",3
"""2009-2""","""CO""","""Homo sapiens""",2
"""2009-2""","""CL""","""Homo sapiens""",2
"""2009-2""","""CM""","""Homo sapiens""",2
"""2009-3""","""CA""","""Homo sapiens""",22144
"""2009-3""","""CN""","""Homo sapiens""",11580
"""2009-3""","""JP""","""Homo sapiens""",4140
"""2009-3""","""MX""","""Homo sapiens""",2928
"""2009-3""","""PH""","""Homo sapiens""",2456
"""2009-3""","""GR""","""Homo sapiens""",1731
"""2009-3""","""LV""","""Homo sapiens""",1386
"""2009-3""","""FR""","""Homo sapiens""",1143
"""2009-3""","""VN""","""Aves""",1069
"""2009-3""","""MX""","""Homo sapiens""",976
"""2009-3""","""EE""","""Homo sapiens""",886
"""2009-3""","""SG""","""Homo sapiens""",789
"""2009-3""","""RO""","""Homo sapiens""",672
"""2009-3""","""PH""","""Homo sapiens""",488
"""2009-3""","""SE""","""Homo sapiens""",483
"""2009-3""","""ZA""","""Homo sapiens""",451
"""2009-3""","""ZW""","""Homo sapiens""",381
"""2009-3""","""IN""","""Aves""",363
"""2009-3""","""DE""","""Homo sapiens""",356
"""2009-3""","""IL""","""Homo sapiens""",279
"""2009-3""","""SI""","""Homo sapiens""",274
"""2009-3""","""BY""","""Homo sapiens""",256
"""2009-3""","""TR""","""Homo sapiens""",236
"""2009-3""","""UA""","""Homo sapiens""",210
"""2009-3""","""CH""","""Homo sapiens""",183
"""2009-3""","""KE""","""Homo sapiens""",165
"""2009-3""","""IT""","""Homo sapiens""",144
"""2009-3""","""US""","""Homo sapiens""",143
"""2009-3""","""FI""","""Homo sapiens""",130
"""2009-3""","""HR""","""Homo sapiens""",129
"""2009-3""","""KZ""","""Homo sapiens""",122
"""2009-3""","""MN""","""Homo sapiens""",120
"""2009-3""","""BD""","""Aves""",112
"""2009-3""","""NL""","""Homo sapiens""",110
"""2009-3""","""TN""","""Homo sapiens""",96
"""2009-3""","""TH""","""Homo sapiens""",93
"""2009-3""","""MY""","""Homo sapiens""",84
"""2009-3""","""IN""","""Equidae""",84
"""2009-3""","""NO""","""Homo sapiens""",62
"""2009-3""","""PL""","""Homo sapiens""",54
"""2009-3""","""EG""","""Homo sapiens""",52
"""2009-3""","""DK""","""Homo sapiens""",50
"""2009-3""","""BD""","""Homo sapiens""",48
"""2009-3""","""GF""","""Homo sapiens""",45
"""2009-3""","""LK""","""Homo sapiens""",40
"""2009-3""","""AU""","""Homo sapiens""",38
"""2009-3""","""BR""","""Homo sapiens""",30
"""2009-3""","""BE""","""Homo sapiens""",30
"""2009-3""","""EC""","""Homo sapiens""",15
"""2009-3""","""PE""","""Homo sapiens""",8
"""2009-3""","""CL""","""Homo sapiens""",8
"""2009-3""","""PK""","""Homo sapiens""",6
"""2009-3""","""GP""","""Homo sapiens""",4
"""2009-3""","""HN""","""Homo sapiens""",4
"""2009-3""","""CU""","""Homo sapiens""",3
"""2009-3""","""IN""","""Homo sapiens""",3
"""2009-3""","""CO""","""Homo sapiens""",2
"""2009-3""","""CN""","""Aves""",2
"""2009-3""","""GH""","""Homo sapiens""",2
"""2009-3""","""CM""","""Homo sapiens""",2
"""2009-3""","""UY""","""Homo sapiens""",2
"""2009-3""","""CO""","""Homo sapiens""",2
"""2009-4""","""MX""","""Homo sapiens""",31050
"""2009-4""","""PH""","""Homo sapiens""",16225
"""2009-4""","""MX""","""Homo sapiens""",10350
"""2009-4""","""CA""","""Homo sapiens""",7236
"""2009-4""","""CN""","""Homo sapiens""",5238
"""2009-4""","""PH""","""Homo sapiens""",5175
"""2009-4""","""SG""","""Homo sapiens""",2202
"""2009-4""","""JP""","""Homo sapiens""",1604
"""2009-4""","""CN""","""Aves""",1500
"""2009-4""","""CN""","""Homo sapiens""",633
"""2009-4""","""SG""","""Homo sapiens""",561
"""2009-4""","""CA""","""Sus scrofa""",450
"""2009-4""","""CO""","""Homo sapiens""",434
"""2009-4""","""MY""","""Homo sapiens""",366
"""2009-4""","""VN""","""Aves""",260
"""2009-4""","""KE""","""Homo sapiens""",234
"""2009-4""","""FR""","""Homo sapiens""",213
"""2009-4""","""CO""","""Homo sapiens""",198
"""2009-4""","""ZA""","""Homo sapiens""",178
"""2009-4""","""LV""","""Homo sapiens""",159
"""2009-4""","""SE""","""Homo sapiens""",141
"""2009-4""","""HN""","""Homo sapiens""",116
"""2009-4""","""BR""","""Homo sapiens""",105
"""2009-4""","""US""","""Homo sapiens""",92
"""2009-4""","""SI""","""Homo sapiens""",90
"""2009-4""","""AU""","""Homo sapiens""",90
"""2009-4""","""MY""","""Homo sapiens""",90
"""2009-4""","""EG""","""Homo sapiens""",76
"""2009-4""","""ZW""","""Homo sapiens""",71
"""2009-4""","""GH""","""Homo sapiens""",68
"""2009-4""","""DE""","""Homo sapiens""",68
"""2009-4""","""UA""","""Homo sapiens""",62
"""2009-4""","""DK""","""Homo sapiens""",58
"""2009-4""","""ES""","""Homo sapiens""",48
"""2009-4""","""RO""","""Homo sapiens""",48
"""2009-4""","""BR""","""Homo sapiens""",48
"""2009-4""","""GR""","""Homo sapiens""",39
"""2009-4""","""TH""","""Homo sapiens""",36
"""2009-4""","""DE""","""Homo sapiens""",34
"""2009-4""","""CH""","""Homo sapiens""",33
"""2009-4""","""IT""","""Homo sapiens""",33
"""2009-4""","""NO""","""Homo sapiens""",30
"""2009-4""","""CU""","""Homo sapiens""",27
"""2009-4""","""IT""","""Homo sapiens""",27
"""2009-4""","""CU""","""Homo sapiens""",27
"""2009-4""","""DK""","""Homo sapiens""",26
"""2009-4""","""CR""","""Homo sapiens""",26
"""2009-4""","""EE""","""Homo sapiens""",26
"""2009-4""","""OM""","""Homo sapiens""",20
"""2009-4""","""NL""","""Homo sapiens""",20
"""2009-4""","""GF""","""Homo sapiens""",18
"""2009-4""","""CZ""","""Homo sapiens""",18
"""2009-4""","""CH""","""Homo sapiens""",18
"""2009-4""","""TR""","""Homo sapiens""",14
"""2009-4""","""JM""","""Homo sapiens""",13
"""2009-4""","""ZA""","""Homo sapiens""",13
"""2009-4""","""NZ""","""Homo sapiens""",12
"""2009-4""","""FJ""","""Homo sapiens""",12
"""2009-4""","""AR""","""Homo sapiens""",12
"""2009-4""","""IE""","""Homo sapiens""",10
"""2009-4""","""KZ""","""Homo sapiens""",10
"""2009-4""","""IE""","""Homo sapiens""",10
"""2009-4""","""SV""","""Homo sapiens""",10
"""2009-4""","""BD""","""Homo sapiens""",9
"""2009-4""","""BD""","""Homo sapiens""",9
"""2009-4""","""PE""","""Homo sapiens""",8
"""2009-4""","""PY""","""Homo sapiens""",8
"""2009-4""","""CL""","""Homo sapiens""",8
"""2009-4""","""SK""","""Homo sapiens""",6
"""2009-4""","""PL""","""Homo sapiens""",6
"""2009-4""","""UY""","""Homo sapiens""",4
"""2009-4""","""RS""","""Homo sapiens""",3
"""2009-4""","""GE""","""Homo sapiens""",3
"""2009-4""","""TN""","""Homo sapiens""",3
"""2009-4""","""IL""","""Homo sapiens""",3
"""2009-4""","""KG""","""Homo sapiens""",2
"""2009-4""","""PK""","""Homo sapiens""",2
"""2009-4""","""NL""","""Homo sapiens""",2
"""2009-4""","""CR""","""Homo sapiens""",2
"""2009-4""","""MX""","""Sus scrofa""",2
"""2009-4""","""US""","""Homo sapiens""",1
"""2009-5""","""MX""","""Homo sapiens""",32994
"""2009-5""","""PH""","""Homo sapiens""",18489
"""2009-5""","""CA""","""Homo sapiens""",11940
"""2009-5""","""MX""","""Homo sapiens""",10998
"""2009-5""","""PH""","""Homo sapiens""",6259
"""2009-5""","""CN""","""Homo sapiens""",4662
"""2009-5""","""JP""","""Homo sapiens""",4116
"""2009-5""","""SG""","""Homo sapiens""",4041
"""2009-5""","""CA""","""Homo sapiens""",3136
"""2009-5""","""JP""","""Homo sapiens""",2058
"""2009-5""","""CL""","""Homo sapiens""",1542
"""2009-5""","""BR""","""Homo sapiens""",1242
"""2009-5""","""CN""","""Homo sapiens""",1215
"""2009-5""","""ZA""","""Homo sapiens""",1115
"""2009-5""","""HN""","""Homo sapiens""",1072
"""2009-5""","""PY""","""Homo sapiens""",972
"""2009-5""","""TH""","""Homo sapiens""",891
"""2009-5""","""CO""","""Homo sapiens""",828
"""2009-5""","""CL""","""Homo sapiens""",776
"""2009-5""","""AR""","""Homo sapiens""",750
"""2009-5""","""HN""","""Homo sapiens""",536
"""2009-5""","""EG""","""Homo sapiens""",494
"""2009-5""","""CO""","""Homo sapiens""",414
"""2009-5""","""IT""","""Homo sapiens""",396
"""2009-5""","""EC""","""Homo sapiens""",375
"""2009-5""","""AR""","""Homo sapiens""",374
"""2009-5""","""PY""","""Homo sapiens""",356
"""2009-5""","""US""","""Homo sapiens""",340
"""2009-5""","""VN""","""Aves""",329
"""2009-5""","""BR""","""Homo sapiens""",321
"""2009-5""","""IT""","""Homo sapiens""",289
"""2009-5""","""MY""","""Homo sapiens""",285
"""2009-5""","""SG""","""Homo sapiens""",273
"""2009-5""","""KE""","""Homo sapiens""",246
"""2009-5""","""CR""","""Homo sapiens""",232
"""2009-5""","""PE""","""Homo sapiens""",218
"""2009-5""","""CU""","""Homo sapiens""",198
"""2009-5""","""AU""","""Homo sapiens""",196
"""2009-5""","""GH""","""Homo sapiens""",186
"""2009-5""","""EC""","""Homo sapiens""",186
"""2009-5""","""IL""","""Homo sapiens""",168
"""2009-5""","""IN""","""Equidae""",166
"""2009-5""","""TH""","""Homo sapiens""",156
"""2009-5""","""SV""","""Homo sapiens""",152
"""2009-5""","""FR""","""Homo sapiens""",108
"""2009-5""","""SE""","""Homo sapiens""",108
"""2009-5""","""FR""","""Homo sapiens""",99
"""2009-5""","""SK""","""Homo sapiens""",96
"""2009-5""","""MY""","""Homo sapiens""",75
"""2009-5""","""IL""","""Homo sapiens""",72
"""2009-5""","""CU""","""Homo sapiens""",69
"""2009-5""","""US""","""Homo sapiens""",65
"""2009-5""","""DE""","""Homo sapiens""",64
"""2009-5""","""NO""","""Homo sapiens""",60
"""2009-5""","""RO""","""Homo sapiens""",57
"""2009-5""","""UA""","""Homo sapiens""",52
"""2009-5""","""DE""","""Homo sapiens""",52
"""2009-5""","""PA""","""Homo sapiens""",46
"""2009-5""","""NZ""","""Homo sapiens""",44
"""2009-5""","""KH""","""Homo sapiens""",42
"""2009-5""","""ZA""","""Homo sapiens""",37
"""2009-5""","""ZW""","""Homo sapiens""",36
"""2009-5""","""MG""","""Homo sapiens""",36
"""2009-5""","""NO""","""Homo sapiens""",34
"""2009-5""","""BD""","""Homo sapiens""",34
"""2009-5""","""ZW""","""Homo sapiens""",33
"""2009-5""","""UA""","""Homo sapiens""",32
"""2009-5""","""UY""","""Homo sapiens""",30
"""2009-5""","""JM""","""Homo sapiens""",25
"""2009-5""","""PL""","""Homo sapiens""",24
"""2009-5""","""LV""","""Homo sapiens""",24
"""2009-5""","""PL""","""Homo sapiens""",24
"""2009-5""","""PE""","""Aves""",24
