yearMonth,country,species,class,monthlyCases
"""2015-1""","""DM""","""Homo sapiens""","""Mammalia""",6
"""2015-1""","""BT""","""Homo sapiens""","""Mammalia""",6
"""2015-1""","""AM""","""Homo sapiens""","""Mammalia""",6
"""2015-1""","""MZ""","""Homo sapiens""","""Mammalia""",4
"""2015-1""","""UG""","""Homo sapiens""","""Mammalia""",4
"""2015-1""","""RW""","""Homo sapiens""","""Mammalia""",4
"""2015-1""","""MU""","""Homo sapiens""","""Mammalia""",4
"""2015-1""","""UG""","""Homo sapiens""","""Mammalia""",4
"""2015-1""","""BB""","""Homo sapiens""","""Mammalia""",3
"""2015-1""","""SR""","""Homo sapiens""","""Mammalia""",3
"""2015-1""","""KH""","""Homo sapiens""","""Mammalia""",3
"""2015-1""","""PE""","""Homo sapiens""","""Mammalia""",2
"""2015-1""","""GH""","""Homo sapiens""","""Mammalia""",2
"""2015-1""","""PE""","""Homo sapiens""","""Mammalia""",2
"""2015-1""","""KG""","""Homo sapiens""","""Mammalia""",2
"""2015-10""","""CN""","""Homo sapiens""","""Mammalia""",3288
"""2015-10""","""CN""","""Homo sapiens""","""Mammalia""",2706
"""2015-10""","""QA""","""Homo sapiens""","""Mammalia""",1936
"""2015-10""","""QA""","""Homo sapiens""","""Mammalia""",1936
"""2015-10""","""CL""","""Homo sapiens""","""Mammalia""",952
"""2015-10""","""CL""","""Homo sapiens""","""Mammalia""",602
"""2015-10""","""BH""","""Homo sapiens""","""Mammalia""",584
"""2015-10""","""CA""","""Homo sapiens""","""Mammalia""",584
"""2015-10""","""LK""","""Homo sapiens""","""Mammalia""",572
"""2015-10""","""BH""","""Homo sapiens""","""Mammalia""",564
"""2015-10""","""IN""","""Homo sapiens""","""Mammalia""",498
"""2015-10""","""FR""","""Homo sapiens""","""Mammalia""",444
"""2015-10""","""AR""","""Homo sapiens""","""Mammalia""",424
"""2015-10""","""AU""","""Homo sapiens""","""Mammalia""",414
"""2015-10""","""AU""","""Homo sapiens""","""Mammalia""",332
"""2015-10""","""ID""","""Homo sapiens""","""Mammalia""",255
"""2015-10""","""ID""","""Homo sapiens""","""Mammalia""",255
"""2015-10""","""IT""","""Homo sapiens""","""Mammalia""",212
"""2015-10""","""OM""","""Homo sapiens""","""Mammalia""",180
"""2015-10""","""OM""","""Homo sapiens""","""Mammalia""",180
"""2015-10""","""CA""","""Homo sapiens""","""Mammalia""",180
"""2015-10""","""SN""","""Homo sapiens""","""Mammalia""",178
"""2015-10""","""ZA""","""Homo sapiens""","""Mammalia""",178
"""2015-10""","""LK""","""Homo sapiens""","""Mammalia""",168
"""2015-10""","""FR""","""Homo sapiens""","""Mammalia""",168
"""2015-10""","""ZW""","""Homo sapiens""","""Mammalia""",148
"""2015-10""","""IN""","""Homo sapiens""","""Mammalia""",147
"""2015-10""","""CM""","""Homo sapiens""","""Mammalia""",146
"""2015-10""","""CU""","""Homo sapiens""","""Mammalia""",144
"""2015-10""","""AR""","""Homo sapiens""","""Mammalia""",144
"""2015-10""","""JP""","""Homo sapiens""","""Mammalia""",128
"""2015-10""","""BR""","""Homo sapiens""","""Mammalia""",126
"""2015-10""","""SE""","""Homo sapiens""","""Mammalia""",123
"""2015-10""","""CO""","""Homo sapiens""","""Mammalia""",123
"""2015-10""","""MX""","""Homo sapiens""","""Mammalia""",112
"""2015-10""","""CM""","""Homo sapiens""","""Mammalia""",102
"""2015-10""","""EG""","""Homo sapiens""","""Mammalia""",100
"""2015-10""","""BR""","""Homo sapiens""","""Mammalia""",96
"""2015-10""","""US""","""Homo sapiens""","""Mammalia""",95
"""2015-10""","""ZM""","""Homo sapiens""","""Mammalia""",90
"""2015-10""","""JP""","""Homo sapiens""","""Mammalia""",86
"""2015-10""","""FJ""","""Homo sapiens""","""Mammalia""",84
"""2015-10""","""SE""","""Homo sapiens""","""Mammalia""",81
"""2015-10""","""TH""","""Homo sapiens""","""Mammalia""",78
"""2015-10""","""MG""","""Homo sapiens""","""Mammalia""",75
"""2015-10""","""BB""","""Homo sapiens""","""Mammalia""",75
"""2015-10""","""ZA""","""Homo sapiens""","""Mammalia""",74
"""2015-10""","""UG""","""Homo sapiens""","""Mammalia""",74
"""2015-10""","""IT""","""Homo sapiens""","""Mammalia""",72
"""2015-10""","""BD""","""Homo sapiens""","""Mammalia""",66
"""2015-10""","""CR""","""Homo sapiens""","""Mammalia""",64
"""2015-10""","""MX""","""Homo sapiens""","""Mammalia""",60
"""2015-10""","""EG""","""Homo sapiens""","""Mammalia""",60
"""2015-10""","""CO""","""Homo sapiens""","""Mammalia""",60
"""2015-10""","""ZW""","""Homo sapiens""","""Mammalia""",56
"""2015-10""","""PH""","""Homo sapiens""","""Mammalia""",56
"""2015-10""","""US""","""Homo sapiens""","""Mammalia""",54
"""2015-10""","""UG""","""Homo sapiens""","""Mammalia""",48
"""2015-10""","""CR""","""Homo sapiens""","""Mammalia""",46
"""2015-10""","""PA""","""Homo sapiens""","""Mammalia""",44
"""2015-10""","""BD""","""Homo sapiens""","""Mammalia""",40
"""2015-10""","""NO""","""Homo sapiens""","""Mammalia""",39
"""2015-10""","""SG""","""Homo sapiens""","""Mammalia""",39
"""2015-10""","""PH""","""Homo sapiens""","""Mammalia""",38
"""2015-10""","""HT""","""Homo sapiens""","""Mammalia""",36
"""2015-10""","""MG""","""Homo sapiens""","""Mammalia""",33
"""2015-10""","""TG""","""Homo sapiens""","""Mammalia""",32
"""2015-10""","""NI""","""Homo sapiens""","""Mammalia""",30
"""2015-10""","""TG""","""Homo sapiens""","""Mammalia""",28
"""2015-10""","""CH""","""Homo sapiens""","""Mammalia""",27
"""2015-10""","""KH""","""Homo sapiens""","""Mammalia""",27
"""2015-10""","""MV""","""Homo sapiens""","""Mammalia""",27
"""2015-10""","""TH""","""Homo sapiens""","""Mammalia""",27
"""2015-10""","""HN""","""Homo sapiens""","""Mammalia""",26
"""2015-10""","""DK""","""Homo sapiens""","""Mammalia""",24
"""2015-10""","""NI""","""Homo sapiens""","""Mammalia""",24
"""2015-10""","""MV""","""Homo sapiens""","""Mammalia""",24
"""2015-10""","""TR""","""Homo sapiens""","""Mammalia""",24
"""2015-10""","""SN""","""Homo sapiens""","""Mammalia""",22
"""2015-10""","""IL""","""Homo sapiens""","""Mammalia""",21
"""2015-10""","""SG""","""Homo sapiens""","""Mammalia""",21
"""2015-10""","""MY""","""Homo sapiens""","""Mammalia""",21
"""2015-10""","""IL""","""Homo sapiens""","""Mammalia""",21
"""2015-10""","""NO""","""Homo sapiens""","""Mammalia""",19
"""2015-10""","""KH""","""Homo sapiens""","""Mammalia""",18
"""2015-10""","""BT""","""Homo sapiens""","""Mammalia""",18
"""2015-10""","""BT""","""Homo sapiens""","""Mammalia""",18
"""2015-10""","""DO""","""Homo sapiens""","""Mammalia""",16
"""2015-10""","""TT""","""Homo sapiens""","""Mammalia""",15
"""2015-10""","""ZM""","""Homo sapiens""","""Mammalia""",14
"""2015-10""","""SI""","""Homo sapiens""","""Mammalia""",14
"""2015-10""","""SV""","""Homo sapiens""","""Mammalia""",14
"""2015-10""","""TR""","""Homo sapiens""","""Mammalia""",14
"""2015-10""","""GH""","""Homo sapiens""","""Mammalia""",12
"""2015-10""","""IQ""","""Homo sapiens""","""Mammalia""",12
"""2015-10""","""NL""","""Homo sapiens""","""Mammalia""",12
"""2015-10""","""NL""","""Homo sapiens""","""Mammalia""",10
"""2015-10""","""PT""","""Homo sapiens""","""Mammalia""",9
"""2015-10""","""FJ""","""Homo sapiens""","""Mammalia""",9
"""2015-10""","""BE""","""Homo sapiens""","""Mammalia""",9
"""2015-10""","""GT""","""Homo sapiens""","""Mammalia""",8
"""2015-10""","""IE""","""Homo sapiens""","""Mammalia""",6
"""2015-10""","""DE""","""Homo sapiens""","""Mammalia""",6
"""2015-10""","""SI""","""Homo sapiens""","""Mammalia""",6
"""2015-10""","""DE""","""Homo sapiens""","""Mammalia""",6
"""2015-10""","""CZ""","""Homo sapiens""","""Mammalia""",6
"""2015-10""","""RO""","""Homo sapiens""","""Mammalia""",6
"""2015-10""","""NP""","""Homo sapiens""","""Mammalia""",6
"""2015-10""","""JO""","""Homo sapiens""","""Mammalia""",6
"""2015-10""","""UY""","""Homo sapiens""","""Mammalia""",4
"""2015-10""","""AT""","""Homo sapiens""","""Mammalia""",3
"""2015-10""","""LV""","""Homo sapiens""","""Mammalia""",3
"""2015-10""","""EC""","""Homo sapiens""","""Mammalia""",3
"""2015-10""","""GR""","""Homo sapiens""","""Mammalia""",3
"""2015-10""","""LV""","""Homo sapiens""","""Mammalia""",3
"""2015-10""","""PL""","""Homo sapiens""","""Mammalia""",3
"""2015-10""","""BE""","""Homo sapiens""","""Mammalia""",3
"""2015-10""","""MA""","""Homo sapiens""","""Mammalia""",2
"""2015-10""","""EE""","""Homo sapiens""","""Mammalia""",2
"""2015-10""","""PE""","""Homo sapiens""","""Mammalia""",2
"""2015-11""","""QA""","""Homo sapiens""","""Mammalia""",8220
"""2015-11""","""QA""","""Homo sapiens""","""Mammalia""",8220
"""2015-11""","""CN""","""Homo sapiens""","""Mammalia""",7527
"""2015-11""","""CN""","""Homo sapiens""","""Mammalia""",5181
"""2015-11""","""SE""","""Homo sapiens""","""Mammalia""",1287
"""2015-11""","""CA""","""Homo sapiens""","""Mammalia""",1124
"""2015-11""","""NI""","""Homo sapiens""","""Mammalia""",819
"""2015-11""","""LK""","""Homo sapiens""","""Mammalia""",800
"""2015-11""","""NI""","""Homo sapiens""","""Mammalia""",795
"""2015-11""","""SE""","""Homo sapiens""","""Mammalia""",660
"""2015-11""","""US""","""Homo sapiens""","""Mammalia""",638
"""2015-11""","""NO""","""Homo sapiens""","""Mammalia""",600
"""2015-11""","""CA""","""Homo sapiens""","""Mammalia""",562
"""2015-11""","""CL""","""Homo sapiens""","""Mammalia""",424
"""2015-11""","""US""","""Homo sapiens""","""Mammalia""",395
"""2015-11""","""BH""","""Homo sapiens""","""Mammalia""",372
"""2015-11""","""OM""","""Homo sapiens""","""Mammalia""",368
"""2015-11""","""OM""","""Homo sapiens""","""Mammalia""",368
"""2015-11""","""NO""","""Homo sapiens""","""Mammalia""",300
"""2015-11""","""BH""","""Homo sapiens""","""Mammalia""",290
"""2015-11""","""JP""","""Homo sapiens""","""Mammalia""",272
"""2015-11""","""JP""","""Homo sapiens""","""Mammalia""",272
"""2015-11""","""AR""","""Homo sapiens""","""Mammalia""",270
"""2015-11""","""CM""","""Homo sapiens""","""Mammalia""",246
"""2015-11""","""FR""","""Homo sapiens""","""Mammalia""",243
"""2015-11""","""ID""","""Homo sapiens""","""Mammalia""",237
"""2015-11""","""CU""","""Homo sapiens""","""Mammalia""",231
"""2015-11""","""AU""","""Homo sapiens""","""Mammalia""",226
"""2015-11""","""MX""","""Homo sapiens""","""Mammalia""",212
"""2015-11""","""CU""","""Homo sapiens""","""Mammalia""",207
"""2015-11""","""AU""","""Homo sapiens""","""Mammalia""",202
"""2015-11""","""BR""","""Homo sapiens""","""Mammalia""",156
"""2015-11""","""SI""","""Homo sapiens""","""Mammalia""",152
"""2015-11""","""IT""","""Homo sapiens""","""Mammalia""",150
"""2015-11""","""MX""","""Homo sapiens""","""Mammalia""",148
"""2015-11""","""CL""","""Homo sapiens""","""Mammalia""",148
"""2015-11""","""CH""","""Homo sapiens""","""Mammalia""",147
"""2015-11""","""TH""","""Homo sapiens""","""Mammalia""",144
"""2015-11""","""CO""","""Homo sapiens""","""Mammalia""",143
"""2015-11""","""CR""","""Homo sapiens""","""Mammalia""",120
"""2015-11""","""ZA""","""Homo sapiens""","""Mammalia""",116
"""2015-11""","""FR""","""Homo sapiens""","""Mammalia""",114
"""2015-11""","""IN""","""Homo sapiens""","""Mammalia""",111
"""2015-11""","""EG""","""Homo sapiens""","""Mammalia""",108
"""2015-11""","""PH""","""Homo sapiens""","""Mammalia""",106
"""2015-11""","""BB""","""Homo sapiens""","""Mammalia""",105
"""2015-11""","""CR""","""Homo sapiens""","""Mammalia""",100
"""2015-11""","""SG""","""Homo sapiens""","""Mammalia""",93
"""2015-11""","""AR""","""Homo sapiens""","""Mammalia""",92
"""2015-11""","""PH""","""Homo sapiens""","""Mammalia""",82
"""2015-11""","""ZW""","""Homo sapiens""","""Mammalia""",81
"""2015-11""","""NL""","""Homo sapiens""","""Mammalia""",80
"""2015-11""","""SG""","""Homo sapiens""","""Mammalia""",78
"""2015-11""","""NL""","""Homo sapiens""","""Mammalia""",76
"""2015-11""","""ID""","""Homo sapiens""","""Mammalia""",72
"""2015-11""","""DK""","""Homo sapiens""","""Mammalia""",70
"""2015-11""","""PT""","""Homo sapiens""","""Mammalia""",63
"""2015-11""","""ZA""","""Homo sapiens""","""Mammalia""",61
"""2015-11""","""MN""","""Homo sapiens""","""Mammalia""",60
"""2015-11""","""BB""","""Homo sapiens""","""Mammalia""",60
"""2015-11""","""ZM""","""Homo sapiens""","""Mammalia""",58
"""2015-11""","""PT""","""Homo sapiens""","""Mammalia""",57
"""2015-11""","""CH""","""Homo sapiens""","""Mammalia""",57
"""2015-11""","""KZ""","""Homo sapiens""","""Mammalia""",56
"""2015-11""","""KZ""","""Homo sapiens""","""Mammalia""",56
"""2015-11""","""TT""","""Homo sapiens""","""Mammalia""",54
"""2015-11""","""IL""","""Homo sapiens""","""Mammalia""",54
"""2015-11""","""TG""","""Homo sapiens""","""Mammalia""",52
"""2015-11""","""IE""","""Homo sapiens""","""Mammalia""",52
"""2015-11""","""IQ""","""Homo sapiens""","""Mammalia""",52
"""2015-11""","""AT""","""Homo sapiens""","""Mammalia""",51
"""2015-11""","""BD""","""Homo sapiens""","""Mammalia""",47
"""2015-11""","""PK""","""Homo sapiens""","""Mammalia""",46
"""2015-11""","""DK""","""Homo sapiens""","""Mammalia""",46
"""2015-11""","""IT""","""Homo sapiens""","""Mammalia""",46
"""2015-11""","""AT""","""Homo sapiens""","""Mammalia""",42
"""2015-11""","""TG""","""Homo sapiens""","""Mammalia""",42
"""2015-11""","""CZ""","""Homo sapiens""","""Mammalia""",42
"""2015-11""","""IE""","""Homo sapiens""","""Mammalia""",40
"""2015-11""","""KH""","""Homo sapiens""","""Mammalia""",39
"""2015-11""","""MG""","""Homo sapiens""","""Mammalia""",39
"""2015-11""","""DE""","""Homo sapiens""","""Mammalia""",38
"""2015-11""","""ZW""","""Homo sapiens""","""Mammalia""",38
"""2015-11""","""SV""","""Homo sapiens""","""Mammalia""",36
"""2015-11""","""JO""","""Homo sapiens""","""Mammalia""",33
"""2015-11""","""FI""","""Homo sapiens""","""Mammalia""",32
"""2015-11""","""GH""","""Homo sapiens""","""Mammalia""",32
"""2015-11""","""DE""","""Homo sapiens""","""Mammalia""",32
"""2015-11""","""MG""","""Homo sapiens""","""Mammalia""",30
"""2015-11""","""IN""","""Homo sapiens""","""Mammalia""",27
"""2015-11""","""PA""","""Homo sapiens""","""Mammalia""",24
"""2015-11""","""IQ""","""Homo sapiens""","""Mammalia""",24
"""2015-11""","""EC""","""Homo sapiens""","""Mammalia""",24
"""2015-11""","""CO""","""Homo sapiens""","""Mammalia""",23
"""2015-11""","""ZM""","""Homo sapiens""","""Mammalia""",22
"""2015-11""","""SN""","""Homo sapiens""","""Mammalia""",22
"""2015-11""","""HN""","""Homo sapiens""","""Mammalia""",22
"""2015-11""","""FI""","""Homo sapiens""","""Mammalia""",22
"""2015-11""","""NG""","""Homo sapiens""","""Mammalia""",21
"""2015-11""","""PL""","""Homo sapiens""","""Mammalia""",18
"""2015-11""","""UA""","""Homo sapiens""","""Mammalia""",16
"""2015-11""","""GH""","""Homo sapiens""","""Mammalia""",16
"""2015-11""","""MY""","""Homo sapiens""","""Mammalia""",15
"""2015-11""","""BD""","""Homo sapiens""","""Mammalia""",14
"""2015-11""","""PA""","""Homo sapiens""","""Mammalia""",14
"""2015-11""","""SI""","""Homo sapiens""","""Mammalia""",12
"""2015-11""","""HR""","""Homo sapiens""","""Mammalia""",12
"""2015-11""","""UG""","""Homo sapiens""","""Mammalia""",12
"""2015-11""","""KH""","""Homo sapiens""","""Mammalia""",12
"""2015-11""","""JO""","""Homo sapiens""","""Mammalia""",12
"""2015-11""","""BT""","""Homo sapiens""","""Mammalia""",10
"""2015-11""","""DO""","""Homo sapiens""","""Mammalia""",10
"""2015-11""","""EE""","""Homo sapiens""","""Mammalia""",10
"""2015-11""","""BE""","""Homo sapiens""","""Mammalia""",9
"""2015-11""","""TT""","""Homo sapiens""","""Mammalia""",9
"""2015-11""","""MN""","""Homo sapiens""","""Mammalia""",9
"""2015-11""","""BR""","""Homo sapiens""","""Mammalia""",9
"""2015-11""","""MT""","""Homo sapiens""","""Mammalia""",8
"""2015-11""","""HT""","""Homo sapiens""","""Mammalia""",8
"""2015-11""","""TR""","""Homo sapiens""","""Mammalia""",8
"""2015-11""","""MT""","""Homo sapiens""","""Mammalia""",8
"""2015-11""","""LV""","""Homo sapiens""","""Mammalia""",6
"""2015-11""","""NP""","""Homo sapiens""","""Mammalia""",6
"""2015-11""","""EC""","""Homo sapiens""","""Mammalia""",6
"""2015-11""","""UA""","""Homo sapiens""","""Mammalia""",6
"""2015-11""","""NP""","""Homo sapiens""","""Mammalia""",6
"""2015-11""","""UG""","""Homo sapiens""","""Mammalia""",6
"""2015-11""","""EE""","""Homo sapiens""","""Mammalia""",6
"""2015-11""","""DO""","""Homo sapiens""","""Mammalia""",4
"""2015-11""","""GT""","""Homo sapiens""","""Mammalia""",4
"""2015-11""","""KG""","""Homo sapiens""","""Mammalia""",4
"""2015-11""","""BT""","""Homo sapiens""","""Mammalia""",4
"""2015-11""","""GE""","""Homo sapiens""","""Mammalia""",3
"""2015-11""","""TN""","""Homo sapiens""","""Mammalia""",3
"""2015-11""","""HU""","""Homo sapiens""","""Mammalia""",3
"""2015-11""","""MA""","""Homo sapiens""","""Mammalia""",2
"""2015-11""","""MK""","""Homo sapiens""","""Mammalia""",2
"""2015-11""","""AM""","""Homo sapiens""","""Mammalia""",2
"""2015-11""","""VE""","""Homo sapiens""","""Mammalia""",2
"""2015-12""","""CN""","""Homo sapiens""","""Mammalia""",17829
"""2015-12""","""CN""","""Homo sapiens""","""Mammalia""",10254
"""2015-12""","""SE""","""Homo sapiens""","""Mammalia""",5202
"""2015-12""","""QA""","""Homo sapiens""","""Mammalia""",3468
"""2015-12""","""QA""","""Homo sapiens""","""Mammalia""",3468
"""2015-12""","""SE""","""Homo sapiens""","""Mammalia""",2601
"""2015-12""","""US""","""Homo sapiens""","""Mammalia""",2341
"""2015-12""","""CA""","""Homo sapiens""","""Mammalia""",1828
"""2015-12""","""NO""","""Homo sapiens""","""Mammalia""",1602
"""2015-12""","""US""","""Homo sapiens""","""Mammalia""",1547
"""2015-12""","""IL""","""Homo sapiens""","""Mammalia""",1386
"""2015-12""","""EG""","""Homo sapiens""","""Mammalia""",1236
"""2015-12""","""FR""","""Homo sapiens""","""Mammalia""",1137
"""2015-12""","""EG""","""Homo sapiens""","""Mammalia""",1030
"""2015-12""","""CA""","""Homo sapiens""","""Mammalia""",914
"""2015-12""","""OM""","""Homo sapiens""","""Mammalia""",882
"""2015-12""","""NO""","""Homo sapiens""","""Mammalia""",801
"""2015-12""","""UA""","""Homo sapiens""","""Mammalia""",788
"""2015-12""","""IL""","""Homo sapiens""","""Mammalia""",783
"""2015-12""","""OM""","""Homo sapiens""","""Mammalia""",754
"""2015-12""","""FR""","""Homo sapiens""","""Mammalia""",729
"""2015-12""","""CH""","""Homo sapiens""","""Mammalia""",693
"""2015-12""","""ZA""","""Homo sapiens""","""Mammalia""",493
"""2015-12""","""IQ""","""Homo sapiens""","""Mammalia""",492
"""2015-12""","""JP""","""Homo sapiens""","""Mammalia""",454
"""2015-12""","""JP""","""Homo sapiens""","""Mammalia""",454
"""2015-12""","""NL""","""Homo sapiens""","""Mammalia""",448
"""2015-12""","""TR""","""Homo sapiens""","""Mammalia""",446
"""2015-12""","""TR""","""Homo sapiens""","""Mammalia""",446
"""2015-12""","""MN""","""Homo sapiens""","""Mammalia""",435
"""2015-12""","""LK""","""Homo sapiens""","""Mammalia""",420
"""2015-12""","""CH""","""Homo sapiens""","""Mammalia""",414
"""2015-12""","""PT""","""Homo sapiens""","""Mammalia""",405
"""2015-12""","""UA""","""Homo sapiens""","""Mammalia""",394
"""2015-12""","""ZW""","""Homo sapiens""","""Mammalia""",379
"""2015-12""","""PT""","""Homo sapiens""","""Mammalia""",372
"""2015-12""","""MX""","""Homo sapiens""","""Mammalia""",364
"""2015-12""","""ZA""","""Homo sapiens""","""Mammalia""",331
"""2015-12""","""AT""","""Homo sapiens""","""Mammalia""",261
"""2015-12""","""CR""","""Homo sapiens""","""Mammalia""",258
"""2015-12""","""CR""","""Homo sapiens""","""Mammalia""",258
"""2015-12""","""ZW""","""Homo sapiens""","""Mammalia""",243
"""2015-12""","""NL""","""Homo sapiens""","""Mammalia""",240
"""2015-12""","""NI""","""Homo sapiens""","""Mammalia""",234
"""2015-12""","""DK""","""Homo sapiens""","""Mammalia""",228
"""2015-12""","""NI""","""Homo sapiens""","""Mammalia""",219
"""2015-12""","""MX""","""Homo sapiens""","""Mammalia""",214
"""2015-12""","""SI""","""Homo sapiens""","""Mammalia""",200
"""2015-12""","""BR""","""Homo sapiens""","""Mammalia""",192
"""2015-12""","""KZ""","""Homo sapiens""","""Mammalia""",182
"""2015-12""","""PH""","""Homo sapiens""","""Mammalia""",182
"""2015-12""","""KZ""","""Homo sapiens""","""Mammalia""",182
"""2015-12""","""DK""","""Homo sapiens""","""Mammalia""",176
"""2015-12""","""IE""","""Homo sapiens""","""Mammalia""",170
"""2015-12""","""JO""","""Homo sapiens""","""Mammalia""",165
"""2015-12""","""ID""","""Homo sapiens""","""Mammalia""",159
"""2015-12""","""AT""","""Homo sapiens""","""Mammalia""",159
"""2015-12""","""IT""","""Homo sapiens""","""Mammalia""",133
"""2015-12""","""MT""","""Homo sapiens""","""Mammalia""",128
"""2015-12""","""JO""","""Homo sapiens""","""Mammalia""",114
"""2015-12""","""IE""","""Homo sapiens""","""Mammalia""",108
"""2015-12""","""PH""","""Homo sapiens""","""Mammalia""",107
"""2015-12""","""PK""","""Homo sapiens""","""Mammalia""",104
"""2015-12""","""BH""","""Homo sapiens""","""Mammalia""",104
"""2015-12""","""ID""","""Homo sapiens""","""Mammalia""",99
"""2015-12""","""IT""","""Homo sapiens""","""Mammalia""",98
"""2015-12""","""MG""","""Homo sapiens""","""Mammalia""",96
"""2015-12""","""CU""","""Homo sapiens""","""Mammalia""",93
"""2015-12""","""CU""","""Homo sapiens""","""Mammalia""",93
"""2015-12""","""AU""","""Homo sapiens""","""Mammalia""",92
"""2015-12""","""AU""","""Homo sapiens""","""Mammalia""",92
"""2015-12""","""HR""","""Homo sapiens""","""Mammalia""",90
"""2015-12""","""BH""","""Homo sapiens""","""Mammalia""",86
"""2015-12""","""SG""","""Homo sapiens""","""Mammalia""",81
"""2015-12""","""IQ""","""Homo sapiens""","""Mammalia""",76
"""2015-12""","""BR""","""Homo sapiens""","""Mammalia""",69
"""2015-12""","""CM""","""Homo sapiens""","""Mammalia""",62
"""2015-12""","""CO""","""Homo sapiens""","""Mammalia""",61
"""2015-12""","""SG""","""Homo sapiens""","""Mammalia""",57
"""2015-12""","""NP""","""Homo sapiens""","""Mammalia""",56
"""2015-12""","""HR""","""Homo sapiens""","""Mammalia""",54
"""2015-12""","""CM""","""Homo sapiens""","""Mammalia""",54
"""2015-12""","""EC""","""Homo sapiens""","""Mammalia""",54
"""2015-12""","""DE""","""Homo sapiens""","""Mammalia""",52
"""2015-12""","""KG""","""Homo sapiens""","""Mammalia""",48
"""2015-12""","""KH""","""Homo sapiens""","""Mammalia""",48
"""2015-12""","""NP""","""Homo sapiens""","""Mammalia""",48
"""2015-12""","""PL""","""Homo sapiens""","""Mammalia""",42
"""2015-12""","""BD""","""Homo sapiens""","""Mammalia""",42
"""2015-12""","""CO""","""Homo sapiens""","""Mammalia""",40
"""2015-12""","""FI""","""Homo sapiens""","""Mammalia""",40
"""2015-12""","""GH""","""Homo sapiens""","""Mammalia""",40
"""2015-12""","""SI""","""Homo sapiens""","""Mammalia""",34
"""2015-12""","""KH""","""Homo sapiens""","""Mammalia""",33
"""2015-12""","""BD""","""Homo sapiens""","""Mammalia""",31
"""2015-12""","""GH""","""Homo sapiens""","""Mammalia""",30
"""2015-12""","""IN""","""Homo sapiens""","""Mammalia""",27
"""2015-12""","""CZ""","""Homo sapiens""","""Mammalia""",27
"""2015-12""","""HN""","""Homo sapiens""","""Mammalia""",26
"""2015-12""","""TG""","""Homo sapiens""","""Mammalia""",24
"""2015-12""","""GE""","""Homo sapiens""","""Mammalia""",24
"""2015-12""","""TG""","""Homo sapiens""","""Mammalia""",24
"""2015-12""","""CL""","""Homo sapiens""","""Mammalia""",24
"""2015-12""","""DZ""","""Homo sapiens""","""Mammalia""",22
"""2015-12""","""PL""","""Homo sapiens""","""Mammalia""",21
"""2015-12""","""RO""","""Homo sapiens""","""Mammalia""",21
"""2015-12""","""FI""","""Homo sapiens""","""Mammalia""",20
"""2015-12""","""MQ""","""Homo sapiens""","""Mammalia""",18
"""2015-12""","""GR""","""Homo sapiens""","""Mammalia""",18
"""2015-12""","""EC""","""Homo sapiens""","""Mammalia""",18
"""2015-12""","""BE""","""Homo sapiens""","""Mammalia""",18
"""2015-12""","""MY""","""Homo sapiens""","""Mammalia""",18
"""2015-12""","""LV""","""Homo sapiens""","""Mammalia""",18
"""2015-12""","""DZ""","""Homo sapiens""","""Mammalia""",16
"""2015-12""","""AF""","""Homo sapiens""","""Mammalia""",15
"""2015-12""","""BE""","""Homo sapiens""","""Mammalia""",15
"""2015-12""","""RO""","""Homo sapiens""","""Mammalia""",15
"""2015-12""","""LB""","""Homo sapiens""","""Mammalia""",15
"""2015-12""","""NC""","""Homo sapiens""","""Mammalia""",14
"""2015-12""","""AR""","""Homo sapiens""","""Mammalia""",14
"""2015-12""","""DE""","""Homo sapiens""","""Mammalia""",14
"""2015-12""","""NC""","""Homo sapiens""","""Mammalia""",14
"""2015-12""","""ZM""","""Homo sapiens""","""Mammalia""",12
"""2015-12""","""AF""","""Homo sapiens""","""Mammalia""",12
"""2015-12""","""NG""","""Homo sapiens""","""Mammalia""",12
"""2015-12""","""SV""","""Homo sapiens""","""Mammalia""",12
"""2015-12""","""TH""","""Homo sapiens""","""Mammalia""",12
"""2015-12""","""IN""","""Homo sapiens""","""Mammalia""",12
"""2015-12""","""LT""","""Homo sapiens""","""Mammalia""",10
"""2015-12""","""EE""","""Homo sapiens""","""Mammalia""",10
"""2015-12""","""AR""","""Homo sapiens""","""Mammalia""",10
"""2015-12""","""LV""","""Homo sapiens""","""Mammalia""",9
"""2015-12""","""LU""","""Homo sapiens""","""Mammalia""",9
"""2015-12""","""BT""","""Homo sapiens""","""Mammalia""",8
"""2015-12""","""PA""","""Homo sapiens""","""Mammalia""",8
"""2015-12""","""PE""","""Homo sapiens""","""Mammalia""",6
"""2015-12""","""TT""","""Homo sapiens""","""Mammalia""",6
"""2015-12""","""MV""","""Homo sapiens""","""Mammalia""",6
"""2015-12""","""ES""","""Homo sapiens""","""Mammalia""",4
"""2015-12""","""IS""","""Homo sapiens""","""Mammalia""",4
"""2015-12""","""HN""","""Homo sapiens""","""Mammalia""",4
"""2015-12""","""BY""","""Homo sapiens""","""Mammalia""",4
"""2015-12""","""LT""","""Homo sapiens""","""Mammalia""",4
"""2015-12""","""SN""","""Homo sapiens""","""Mammalia""",4
"""2015-12""","""PA""","""Homo sapiens""","""Mammalia""",4
"""2015-12""","""TN""","""Homo sapiens""","""Mammalia""",3
"""2015-12""","""GR""","""Homo sapiens""","""Mammalia""",3
"""2015-12""","""LU""","""Homo sapiens""","""Mammalia""",3
