uq
"""BY-Mustela putorius-Mesocestoides lineatus"""
"""BY-Mustela putorius-Metorchis albidus"""
"""BY-Mustela putorius-Metorchis bilis"""
"""BY-Mustela putorius-Molineus patens"""
"""NZ-Mustela putorius furo-Mycobacterium avium"""
"""NZ-Mustela putorius furo-Mycobacterium tuberculosis variant bovis"""
"""BY-Mustela putorius-Opisthorchis felineus"""
"""BY-Mustela putorius-Pseudamphistomum truncatum"""
"""BY-Mustela putorius-Skrjabingylus nasicola"""
"""BY-Mustela putorius-Spirocerca lupi"""
"""BY-Mustela putorius-Spirometra erinaceieuropaei"""
"""BY-Mustela putorius-Strigea strigis"""
"""BY-Mustela putorius-Taenia martis"""
"""BY-Mustela putorius-Trichinella spiralis"""
"""BY-Mustela putorius-Versteria mustelae"""
"""BG-Mustela putorius-Yersinia pseudotuberculosis"""
"""MX-Nasua narica-Escherichia coli"""
"""MX-Nasua narica-Notoedres cati"""
"""BR-Nasua nasua-Amblyomma brasiliense"""
"""BR-Nasua nasua-Amblyomma ovale"""
"""BR-Nasua nasua-Amblyomma rotundatum"""
"""BR-Nasua nasua-Ctenocephalides felis felis"""
"""BR-Nasua nasua-Hepatozoon procyonis"""
"""BR-Nasua nasua-Trypanosoma cruzi"""
"""TH-Neofelis nebulosa-Haemaphysalis asiatica"""
"""TH-Neofelis nebulosa-Haemaphysalis hystricis"""
"""TH-Neofelis nebulosa-Rhipicephalus haemaphysaloides"""
"""ZA-Neotragus moschatus-Amblyomma hebraeum"""
"""ZA-Neotragus moschatus-Rhipicephalus kochi"""
"""ZA-Neotragus moschatus-Rhipicephalus maculatus"""
"""ZA-Neotragus moschatus-Rhipicephalus muehlensi"""
"""MZ-Neotragus moschatus-Strongyloides papillosus"""
"""BY-Neogale vison-Alaria alata"""
"""US-Neogale vison-Alaria mustelae"""
"""CA-Neogale vison-Aleutian mink disease virus"""
"""GB-Neogale vison-Protoparvovirus"""
"""BY-Neogale vison-Aonchotheca putorii"""
"""BY-Neogale vison-Apophallus donicus"""
"""RU-Neogale vison-Apophallus muehlingi"""
"""US-Neogale vison-Arhythmorhynchus brevis"""
"""IE-Neogale vison-Brevibacillus laterosporus"""
"""BY-Neogale vison-Baylisascaris devosi"""
"""US-Neogale vison-Capillaria putorii"""
"""BY-Neogale vison-Capillaria putorii"""
"""US-Neogale vison-Chaetopsylla lotoris"""
"""BY-Neogale vison-Corynosoma strumosum"""
"""US-Neogale vison-Ctenophthalmus pseudagyrtes"""
"""US-Neogale vison-Dioctophyme renale"""
"""US-Neogale vison-Dirofilaria immitis"""
"""US-Neogale vison-Dirofilaria lutrae"""
"""IS-Neogale vison-Encephalitozoon cuniculi"""
"""IE-Neogale vison-Escherichia coli"""
"""BY-Neogale vison-Euparyphium melis"""
"""BY-Neogale vison-Filaroides martis"""
"""BY-Neogale vison-Martes"""
"""US-Neogale vison-Martes"""
"""BY-Neogale vison-Isthmiophora melis"""
"""GB-Neogale vison-Ixodes acuminatus"""
"""GB-Neogale vison-Ixodes canisuga"""
"""CA-Neogale vison-Ixodes gregsoni"""
"""US-Neogale vison-Ixodes gregsoni"""
"""IE-Neogale vison-Ixodes hexagonus"""
"""GB-Neogale vison-Ixodes hexagonus"""
"""GB-Neogale vison-Ixodes ricinus"""
"""US-Neogale vison-Macracanthorhynchus ingens"""
"""BY-Neogale vison-Metorchis albidus"""
"""BY-Neogale vison-Metorchis bilis"""
"""US-Neogale vison-Molineus patens"""
"""BY-Neogale vison-Molineus patens"""
"""US-Neogale vison-Canine morbillivirus"""
"""BY-Neogale vison-Opisthorchis felineus"""
"""US-Neogale vison-Paragonimus kellicotti"""
"""BY-Neogale vison-Pseudamphistomum truncatum"""
"""BY-Neogale vison-Skrjabingylus nasicola"""
"""ES-Neogale vison-Skrjabingylus nasicola"""
"""BY-Neogale vison-Spirometra erinaceieuropaei"""
"""IE-Neogale vison-Staphylococcus aureus"""
"""IE-Neogale vison-Toxoplasma gondii"""
"""US-Neogale vison-Toxoplasma gondii"""
"""BY-Neogale vison-Trichinella spiralis"""
"""ES-Neogale vison-Troglotrema acutum"""
"""BY-Neogale vison-Versteria mustelae"""
"""KE-Papio-Ancylostoma duodenale"""
"""CD-Cercopithecus-Ascaris lumbricoides"""
"""KE-Papio sp.-Bertiella studeri"""
"""KE-Papio papio-Brucella melitensis"""
"""KE-Papio papio-Candida albicans"""
"""KE-Papio papio-Candida tropicalis"""
"""PA-Aotus zonalis-Dipetalonema gracile"""
"""PA-Ateles sp.-Yellow fever virus"""
"""ET-Colobus sp.-Yellow fever virus"""
"""PA-Cebus sp.-Yellow fever virus"""
"""TT-Cebus sp.-Yellow fever virus"""
"""BR-Saimiri sp.-Yellow fever virus"""
"""BR-Cebus sp.-Yellow fever virus"""
"""KE-Papio sp.-Francisella tularensis"""
"""CA-Mustela sp.-Ixodes gregsoni"""
"""KE-Papio sp.-Ixodes rasus"""
"""KE-Papio papio-Kluyveromyces marxianus"""
"""KE-Papio papio-Listeria sp."""
"""KE-Papio sp.-Loa loa"""
"""KE-Papio papio-Naganishia albida"""
"""KE-Papio sp.-Oesophagostomum bifurcum"""
"""MZ-Papio-Oesophagostomum bifurcum"""
"""BR-Cebus sp.-Apeu virus"""
"""BR-Cebus sp.-Caraparu virus"""
"""BR-Cebus sp.-Catu virus"""
"""BR-Cebus sp.-Guama virus"""
"""TT-Cebus sp.-Kairi virus"""
"""BR-Cebus sp.-Murutucu virus"""
"""BR-Cebus sp.-Marituba virus"""
"""BR-Cebus sp.-Oriboca virus"""
"""BR-Cebus sp.-Itaqui virus"""
"""TT-Cebus sp.-Oropouche virus"""
"""KE-Papio papio-Papiliotrema laurentii"""
"""KE-Papio sp.-Abbreviata caucasica"""
"""KE-Papio-Abbreviata caucasica"""
"""BR-Saimiri sp.-Plasmodium brasilianum"""
"""KE-Papio sp.-Protospirura muricola"""
"""PA-Aotus zonalis-Protospirura muricola"""
"""IT-Rupicapra-Sarcoptes scabiei"""
"""CD-Papio sp.-Schistosoma bovis"""
"""KE-Cercopithecidae-Schistosoma haematobium"""
"""KE-Papio papio-Schistosoma haematobium"""
"""CD-Cercocebus-Taenia saginata"""
"""KE-Papio-Trichuris trichiura"""
"""CO-Ateles-Trypanoxyuris atelis"""
"""BO-Ateles-Trypanoxyuris atelis"""
"""PL-Nyctereutes procyonoides-Alaria alata"""
"""BY-Nyctereutes procyonoides-Alaria alata"""
"""BY-Nyctereutes procyonoides-Ancylostoma caninum"""
"""BY-Nyctereutes procyonoides-Aonchotheca putorii"""
"""RU-Nyctereutes procyonoides-Apophallus muehlingi"""
"""BY-Nyctereutes procyonoides-Pearsonema plica"""
"""BY-Nyctereutes procyonoides-Crenosoma vulpis"""
"""BY-Nyctereutes procyonoides-Dipylidium caninum"""
"""JP-Nyctereutes procyonoides viverrinus-Dirofilaria immitis"""
"""PL-Nyctereutes procyonoides-Echinococcus multilocularis"""
"""BY-Nyctereutes procyonoides-Eucoleus aerophilus"""
"""BY-Nyctereutes procyonoides-Isthmiophora melis"""
"""JP-Nyctereutes procyonoides viverrinus-Maritrema eroliae"""
"""BY-Nyctereutes procyonoides-Mesocestoides lineatus"""
"""BY-Nyctereutes procyonoides-Metorchis bilis"""
"""BY-Nyctereutes procyonoides-Molineus patens"""
"""BY-Nyctereutes procyonoides-Opisthorchis felineus"""
"""JP-Nyctereutes procyonoides viverrinus-Paragonimus westermani"""
"""BY-Nyctereutes procyonoides-Pseudamphistomum truncatum"""
"""JP-Nyctereutes procyonoides viverrinus-Sphaerirostris lanceoides"""
"""BY-Nyctereutes procyonoides-Spirometra erinaceieuropaei"""
"""JP-Nyctereutes procyonoides viverrinus-Strongyloides planiceps"""
"""BY-Nyctereutes procyonoides-Taenia crassiceps"""
"""BY-Nyctereutes procyonoides-Taenia hydatigena"""
"""BY-Nyctereutes procyonoides-Taenia pisiformis"""
"""BY-Nyctereutes procyonoides-Taenia polyacantha"""
"""BY-Nyctereutes procyonoides-Toxascaris leonina"""
"""BY-Nyctereutes procyonoides-Toxocara canis"""
"""JP-Nyctereutes procyonoides viverrinus-Toxocara tanuki"""
"""JP-Nyctereutes procyonoides viverrinus-Trichuris vulpis"""
"""BY-Nyctereutes procyonoides-Trichuris vulpis"""
"""PL-Nyctereutes procyonoides-Uncinaria stenocephala"""
"""BY-Nyctereutes procyonoides-Uncinaria stenocephala"""
"""CA-Odobenus rosmarus-Dolphin rhabdovirus"""
"""CA-Odobenus rosmarus-Canine mastadenovirus A"""
"""CA-Odobenus rosmarus-Canine morbillivirus"""
"""CA-Odobenus rosmarus-Dolphin morbillivirus"""
"""CA-Odobenus rosmarus-Phocine morbillivirus"""
"""SJ-Odobenus rosmarus-Toxoplasma gondii"""
"""US-Odocoileus hemionus-Anaplasma marginale"""
"""US-Odocoileus hemionus-Borreliella burgdorferi"""
"""US-Odocoileus hemionus-Coxiella burnetii"""
"""US-Odocoileus hemionus-Dermacentor occidentalis"""
"""CA-Odocoileus hemionus hemionus-Dicrocoelium dendriticum"""
"""CA-Odocoileus hemionus hemionus-Dictyocaulus viviparus"""
"""US-Odocoileus hemionus-Elaeophora schneideri"""
"""US-Odocoileus hemionus-Ixodes pacificus"""
"""US-Odocoileus hemionus-Alcelaphine gammaherpesvirus 1"""
"""US-Odocoileus hemionus-Mycobacterium tuberculosis variant bovis"""
"""US-Odocoileus hemionus hemionus-Neospora caninum"""
"""US-Odocoileus hemionus columbianus-Neospora caninum"""
"""US-Odocoileus hemionus-Onchocerca cervipedis"""
"""US-Odocoileus hemionus-Bluetongue virus 17"""
"""US-Odocoileus hemionus-Bluetongue virus"""
"""US-Odocoileus hemionus-Epizootic hemorrhagic disease virus"""
"""US-Odocoileus hemionus-Northway virus"""
"""US-Odocoileus hemionus-Cache Valley virus"""
"""US-Odocoileus hemionus-Lokern virus"""
"""US-Odocoileus hemionus-Jamestown Canyon virus"""
"""US-Odocoileus hemionus-La Crosse virus"""
"""US-Odocoileus hemionus-Snowshoe hare virus"""
"""US-Odocoileus hemionus-Jerry Slough virus"""
"""US-Odocoileus hemionus-California encephalitis virus"""
"""US-Odocoileus hemionus-Main Drain virus"""
"""CA-Odocoileus hemionus hemionus-Orthostrongylus macrotis"""
"""US-Odocoileus hemionus-Parelaphostrongylus tenuis"""
"""US-Odocoileus hemionus-Bovine orthopneumovirus"""
"""CA-Odocoileus hemionus hemionus-Taenia hydatigena"""
"""CA-Odocoileus hemionus hemionus-Taenia omissa"""
"""US-Odocoileus hemionus-Toxoplasma gondii"""
"""US-Odocoileus hemionus columbianus-Toxoplasma gondii"""
"""US-Odocoileus hemionus-Vesicular stomatitis Indiana virus"""
"""US-Odocoileus hemionus-Vesicular stomatitis New Jersey virus"""
"""US-Odocoileus virginianus-Amblyomma americanum"""
"""US-Odocoileus virginianus-Amblyomma maculatum"""
"""US-Odocoileus virginianus-Anaplasma marginale"""
"""US-Odocoileus virginianus-Trueperella pyogenes"""
"""US-Odocoileus virginianus-Babesia odocoilei"""
"""US-Odocoileus virginianus-Borreliella burgdorferi"""
"""US-Odocoileus virginianus-Clostridium perfringens"""
"""US-Odocoileus virginianus-Tricholipeurus parallelus"""
"""US-Odocoileus virginianus-Dermacentor albipictus"""
"""CA-Odocoileus virginianus-Dermacentor albipictus"""
"""US-Odocoileus virginianus-Dermacentor andersoni"""
"""CA-Odocoileus virginianus-Dicrocoelium dendriticum"""
"""CA-Odocoileus virginianus-Dictyocaulus viviparus"""
"""US-Odocoileus virginianus-Ehrlichia chaffeensis"""
"""CA-Odocoileus virginianus-Fascioloides magna"""
"""US-Odocoileus virginianus-Gongylonema pulchrum"""
"""US-Odocoileus virginianus-Haemonchus contortus"""
"""US-Odocoileus virginianus-Heterobilharzia americana"""
"""US-Odocoileus virginianus-Ixodes scapularis"""
"""US-Odocoileus virginianus-Leptospira interrogans serovar Grippotyphosa"""
"""US-Odocoileus virginianus-Leptospira interrogans serovar Hardjo"""
"""US-Odocoileus virginianus-Leptospira interrogans"""
"""US-Odocoileus virginianus-Leptospira interrogans serovar Canicola"""
"""US-Odocoileus virginianus-Leptospira interrogans serovar Pomona"""
"""US-Odocoileus virginianus-Leptospira interrogans serovar Icterohaemorrhagiae"""
"""US-Odocoileus virginianus-Lipoptena cervi"""
"""US-Odocoileus virginianus-Lipoptena mazamae"""
"""US-Odocoileus virginianus-Alcelaphine gammaherpesvirus 1"""
"""US-Odocoileus virginianus-Mycobacterium avium subsp. paratuberculosis"""
"""US-Odocoileus virginianus-Mycobacterium tuberculosis variant bovis"""
"""US-Odocoileus virginianus-Neospora caninum"""
"""US-Odocoileus virginianus-Oesophagostomum venulosum"""
"""US-Odocoileus virginianus-Bluetongue virus"""
"""US-Odocoileus virginianus-Bluetongue virus 13"""
"""US-Odocoileus virginianus-Bluetongue virus 11"""
"""US-Odocoileus virginianus-Bluetongue virus 17"""
"""US-Odocoileus virginianus-Bluetongue virus 10"""
"""US-Odocoileus virginianus-Epizootic hemorrhagic disease virus"""
"""US-Odocoileus virginianus-Epizootic hemorrhagic disease virus 1"""
"""US-Odocoileus virginianus-Cache Valley virus"""
"""US-Odocoileus virginianus-Potosi virus"""
"""US-Odocoileus virginianus-Jamestown Canyon virus"""
"""US-Odocoileus virginianus-La Crosse virus"""
"""US-Odocoileus virginianus-Ostertagia dikmansi"""
"""US-Odocoileus virginianus-Ostertagia mossi"""
"""US-Odocoileus virginianus-Ostertagia ostertagi"""
"""US-Odocoileus virginianus-Parelaphostrongylus andersoni"""
"""US-Odocoileus virginianus-Parelaphostrongylus tenuis"""
"""CA-Odocoileus virginianus-Parelaphostrongylus tenuis"""
"""US-Odocoileus virginianus-Bovine orthopneumovirus"""
"""US-Odocoileus virginianus-Setaria yehi"""
"""US-Odocoileus virginianus-Stomoxys calcitrans"""
"""US-Odocoileus virginianus-Taenia hydatigena"""
"""CA-Odocoileus virginianus-Taenia hydatigena"""
"""US-Odocoileus virginianus-Taenia omissa"""
"""US-Odocoileus virginianus-Theileria cervi"""
"""US-Odocoileus virginianus-Toxoplasma gondii"""
"""US-Odocoileus virginianus-Trichostrongylus axei"""
"""CA-Odocoileus virginianus-Varestrongylus alpenae"""
"""US-Odocoileus virginianus-Bovine alphaherpesvirus 1"""
"""US-Oreamnos americanus-Ovine respiratory syncytial virus"""
"""ZW-Oreotragus oreotragus-Bacillus anthracis"""
"""KE-Oreotragus oreotragus-Verrucosa"""
"""ZA-Oryx gazella-Amblyomma marmoreum"""
"""ZA-Oryx gazella-Cooperia fuelleborni"""
"""ZA-Oryx gazella-Fasciola hepatica"""
"""BW-Oryx gazella-Haemonchus bedfordi"""
"""ZA-Oryx gazella-Haemonchus bedfordi"""
"""BW-Oryx gazella-Haemonchus contortus"""
"""ZA-Oryx gazella-Haemonchus contortus"""
"""ZA-Oryx gazella-Hyalomma rufipes"""
"""ZA-Oryx gazella-Hyalomma truncatum"""
"""ZA-Oryx gazella-Ixodes pilosus"""
"""ZA-Oryx gazella-Ixodes rubicundus"""
"""ZA-Oryx gazella-Oryx"""
"""ZW-Oryx gazella-Crimean-Congo hemorrhagic fever orthonairovirus"""
"""ZA-Oryx gazella-Nematodirus spathiger"""
"""ZA-Oryx gazella-Ostertagia ostertagi"""
"""BW-Oryx gazella-Serrata"""
"""ZA-Oryx gazella-Serrata"""
"""ZA-Oryx gazella-Rhipicephalus capensis"""
"""ZA-Oryx gazella-Rhipicephalus evertsi evertsi"""
"""ZA-Oryx gazella-Rhipicephalus exophthalmos"""
"""ZA-Oryx gazella-Rhipicephalus follis"""
"""ZA-Oryx gazella-Rhipicephalus gertrudae"""
"""ZA-Oryx gazella-Rhipicephalus glabroscutatus"""
"""ZA-Gazella gazella-Rhipicephalus glabroscutatus"""
"""ZA-Oryx gazella-Rhipicephalus punctatus"""
"""ZA-Oryx gazella-Taenia hydatigena"""
"""ZA-Oryx gazella-Trichostrongylus axei"""
"""ZA-Oryx gazella-Trichostrongylus rugatus"""
"""AR-Otaria byronia-Antarctophthirus microchir"""
"""AR-Otaria byronia-Mycobacterium tuberculosis variant bovis"""
"""CL-Otaria byronia-Pseudoterranova cattani"""
"""CL-Otaria byronia-Pseudoterranova decipiens"""
"""AR-Otaria byronia-Uncinaria hamiltoni"""
"""IR-Otaria byronia-Uncinaria lucasi"""
"""ZA-Otocyon megalotis-Lyssavirus rabies"""
"""TZ-Otocyon megalotis-Lyssavirus rabies"""
"""TZ-Otocyon megalotis-Trichinella nelsoni"""
"""KE-Otolemur crassicaudatus-Yellow fever virus"""
"""ZA-Ourebia ourebi-Trichostrongylus colubriformis"""
"""CA-Ovibos moschatus-Marshallagia marshalli"""
"""GL-Ovibos moschatus-Marshallagia marshalli"""
"""GL-Ovibos moschatus-Moniezia expansa"""
"""GL-Ovibos moschatus-Nematodirella longissimespiculata"""
"""GL-Ovibos moschatus-Nematodirus helvetianus"""
"""GL-Ovibos moschatus-Ostertagia trifurcata"""
"""US-Ovibos moschatus-Orf virus"""
"""CA-Ovibos moschatus wardi-Protostrongylus stilesi"""
"""CA-Ovibos moschatus-Teladorsagia circumcincta"""
"""GL-Ovibos moschatus-Teladorsagia circumcincta"""
"""CA-Ovibos moschatus-Toxoplasma gondii"""
"""CA-Ovibos moschatus-Umingmakstrongylus pallikuukensis"""
"""HR-Ovis aries musimon-Dermacentor marginatus"""
"""HR-Ovis aries musimon-Haemaphysalis punctata"""
"""HR-Ovis aries musimon-Ixodes ricinus"""
"""TF-Ovis aries musimon-Nematodirus filicollis"""
"""TF-Ovis aries musimon-Nematodirus spathiger"""
"""MX-Ovis ammon-Oestrus ovis"""
"""TF-Ovis aries musimon-Teladorsagia trifurcata"""
"""TF-Ovis aries musimon-Teladorsagia circumcincta"""
"""ES-Ovis ammon-Toxoplasma gondii"""
"""TF-Ovis aries musimon-Trichuris ovis"""
"""ES-Ovis aries musimon-Chlamydia abortus"""
"""ES-Ovis aries musimon-Coxiella burnetii"""
"""BG-Ovis aries musimon-Cystocaulus ocreatus"""
"""US-Ovis aries musimon-Alcelaphine gammaherpesvirus 1"""
"""BG-Ovis aries musimon-Muellerius capillaris"""
"""ES-Ovis aries musimon-Mycobacterium avium subsp. paratuberculosis"""
"""BG-Ovis aries musimon-Neostrongylus linearis"""
"""BG-Ovis aries musimon-Protostrongylus hobmaieri"""
"""BG-Ovis aries musimon-Protostrongylus rufescens"""
"""US-Ovis canadensis canadensis-Aggregatibacter actinomycetemcomitans"""
"""US-Ovis canadensis nelsoni-Anaplasma ovis"""
"""US-Ovis canadensis cremnobates-Anaplasma ovis"""
"""US-Ovis canadensis canadensis-Trueperella pyogenes"""
"""US-Ovis canadensis canadensis-Bacteroides pyogenes"""
"""US-Ovis canadensis canadensis-Bibersteinia trehalosi"""
"""US-Ovis canadensis-Bibersteinia trehalosi"""
"""US-Ovis canadensis-Dermacentor albipictus"""
"""US-Ovis canadensis-Dermacentor hunteri"""
"""US-Ovis canadensis-Dermacentor occidentalis"""
"""US-Ovis canadensis nelsoni-Dermacentor occidentalis"""
"""US-Ovis canadensis-Elaeophora schneideri"""
"""US-Ovis canadensis canadensis-Fusobacterium necrophorum"""
"""US-Ovis canadensis-Ixodes pacificus"""
"""US-Ovis canadensis nelsoni-Ixodes pacificus"""
"""US-Ovis canadensis-Alcelaphine gammaherpesvirus 1"""
"""US-Ovis canadensis canadensis-Mannheimia haemolytica"""
"""US-Ovis canadensis canadensis-Podospora comata"""
"""US-Ovis canadensis-Mannheimia haemolytica"""
"""US-Ovis canadensis-Podospora comata"""
"""US-Ovis canadensis canadensis-Marshallagia marshalli"""
"""US-Ovis canadensis canadensis-Moraxella cuniculi"""
"""US-Ovis canadensis canadensis-Moraxella ovis"""
"""US-Ovis canadensis-Mycobacterium avium"""
"""US-Ovis canadensis canadensis-Bergeriella denitrificans"""
"""US-Ovis canadensis canadensis-Oestrus ovis"""
"""US-Ovis canadensis nelsoni-Bluetongue virus"""
"""US-Ovis canadensis cremnobates-Bluetongue virus 11"""
"""US-Ovis canadensis nelsoni-Bluetongue virus 17"""
"""US-Ovis canadensis cremnobates-Bluetongue virus"""
"""US-Ovis canadensis-Bluetongue virus"""
"""US-Ovis canadensis canadensis-Bluetongue virus"""
"""US-Ovis canadensis nelsoni-Epizootic hemorrhagic disease virus"""
"""US-Ovis canadensis cremnobates-Epizootic hemorrhagic disease virus"""
"""US-Ovis canadensis nelsoni-Ovine respiratory syncytial virus"""
"""US-Ovis canadensis cremnobates-Ovine respiratory syncytial virus"""
"""US-Ovis canadensis mexicana-Ovine respiratory syncytial virus"""
"""US-Ovis canadensis canadensis-Ovine respiratory syncytial virus"""
"""CN-Ovis canadensis nelsoni-Ovine respiratory syncytial virus"""
"""US-Ovis canadensis canadensis-Pantoea agglomerans"""
"""US-Ovis canadensis nelsoni-Orf virus"""
"""US-Ovis canadensis cremnobates-Orf virus"""
"""CA-Ovis canadensis-Orf virus"""
"""US-Ovis canadensis canadensis-Orf virus"""
"""US-Ovis canadensis canadensis-Pasteurella multocida"""
"""US-Ovis canadensis-Pasteurella multocida"""
"""US-Ovis canadensis nelsoni-Bovine viral diarrhea virus 1"""
"""US-Ovis canadensis cremnobates-Bovine viral diarrhea virus 1"""
"""US-Ovis canadensis-Bovine orthopneumovirus"""
"""CA-Ovis canadensis canadensis-Protostrongylus rushi"""
"""US-Ovis canadensis canadensis-Protostrongylus rushi"""
"""CA-Ovis canadensis canadensis-Protostrongylus stilesi"""
"""US-Ovis canadensis canadensis-Protostrongylus stilesi"""
"""US-Ovis canadensis canadensis-Pseudomonas aeruginosa"""
"""US-Ovis canadensis canadensis-Pseudomonas fluorescens"""
"""US-Ovis canadensis canadensis-Psoroptes ovis"""
"""US-Ovis canadensis-Scabies"""
"""US-Ovis canadensis canadensis-Staphylococcus cohnii"""
"""US-Ovis canadensis canadensis-Staphylococcus epidermidis"""
"""US-Ovis canadensis canadensis-Mammaliicoccus sciuri"""
"""US-Ovis canadensis canadensis-Staphylococcus warneri"""
"""US-Ovis canadensis canadensis-Streptococcus acidominimus"""
"""US-Ovis canadensis canadensis-Streptococcus equinus"""
"""US-Ovis canadensis canadensis-Streptococcus mitis"""
"""US-Ovis canadensis canadensis-Streptococcus mutans"""
"""US-Ovis canadensis canadensis-Streptococcus sanguinis"""
"""US-Ovis canadensis canadensis-Streptococcus suis"""
"""US-Ovis canadensis canadensis-Toxoplasma gondii"""
"""US-Ovis canadensis-Toxoplasma gondii"""
"""US-Ovis canadensis nelsoni-Bovine alphaherpesvirus 1"""
"""US-Ovis canadensis-Bovine alphaherpesvirus 1"""
"""US-Ovis canadensis-Yersinia pseudotuberculosis"""
"""CA-Ovis dalli dalli-Parelaphostrongylus odocoilei"""
"""CA-Ovis dalli dalli-Protostrongylus stilesi"""
"""BR-Ozotoceros bezoarticus-Neospora caninum"""
"""CA-Phoca groenlandica-Acanthocheilonema spirocauda"""
"""CA-Phoca groenlandica-Phocine morbillivirus"""
"""JP-Paguma larvata-Canine morbillivirus"""
"""BE-Paguma larvata-Notoedres cati"""
"""CD-Pan paniscus-Enterobius anthropopitheci"""
"""CD-Pan paniscus-Human mastadenovirus E"""
"""CD-Pan paniscus-Strongyloides fuelleborni"""
"""GA-Troglodytes-Ascaris lumbricoides"""
"""CM-Pan troglodytes-Bacillus anthracis"""
"""CM-Pan troglodytes troglodytes-Bacillus anthracis"""
"""CI-Pan troglodytes-Bacillus anthracis"""
"""CI-Pan troglodytes verus-Bacillus anthracis"""
"""CF-Pan troglodytes troglodytes-Balantioides coli"""
"""TZ-Pan troglodytes schweinfurthii-Balantioides coli"""
"""UG-Pan troglodytes-Bertiella studeri"""
"""GA-Troglodytes-Chilomastix mesnili"""
"""GN-Pan troglodytes verus-Clostridium perfringens"""
"""TZ-Pan troglodytes schweinfurthii-Clostridium perfringens"""
"""CI-Pan troglodytes-Simian T-lymphotropic virus 3"""
"""CI-Pan troglodytes verus-Simian T-lymphotropic virus 1"""
"""CI-Pan troglodytes-Simian T-lymphotropic virus 1"""
"""CG-Pan troglodytes-Ebola virus"""
"""CI-Pan troglodytes-Ebola virus"""
"""CI-Pan troglodytes verus-Ebola virus"""
"""GA-Troglodytes-Endolimax nana"""
"""TZ-Pan troglodytes schweinfurthii-Endolimax nana"""
"""UG-Pan troglodytes-Entamoeba chattoni"""
"""UG-Pan troglodytes schweinfurthii-Entamoeba chattoni"""
"""SN-Pan troglodytes verus-Entamoeba coli"""
"""TZ-Pan troglodytes schweinfurthii-Entamoeba coli"""
"""TZ-Pan troglodytes-Entamoeba coli"""
"""UG-Pan troglodytes-Entamoeba coli"""
"""GA-Troglodytes-Entamoeba coli"""
"""UG-Pan troglodytes schweinfurthii-Entamoeba coli"""
"""UG-Pan troglodytes-Entamoeba hartmanni"""
"""GA-Troglodytes-Entamoeba hartmanni"""
"""UG-Pan troglodytes schweinfurthii-Entamoeba hartmanni"""
"""CF-Pan troglodytes troglodytes-Entamoeba histolytica"""
"""TZ-Pan troglodytes schweinfurthii-Dispar"""
"""CD-Pan troglodytes-Enterobius anthropopitheci"""
"""CM-Pan troglodytes troglodytes-Human immunodeficiency virus 1"""
"""GA-Pan troglodytes troglodytes-Simian immunodeficiency virus - cpz"""
"""TZ-Pan troglodytes troglodytes-Simian immunodeficiency virus - cpz"""
"""UG-Pan troglodytes-Human mastadenovirus A"""
"""GA-Pan troglodytes-Human mastadenovirus B"""
"""UG-Pan troglodytes-Human mastadenovirus B"""
"""UG-Pan troglodytes-Human mastadenovirus C"""
"""UG-Pan troglodytes-Human mastadenovirus D"""
"""GA-Pan troglodytes-Human mastadenovirus E"""
"""TZ-Pan troglodytes schweinfurthii-Simian adenovirus 25"""
"""UG-Pan troglodytes-Human mastadenovirus E"""
"""UG-Pan troglodytes-Simian mastadenovirus A"""
"""CI-Pan troglodytes-Mycobacterium tuberculosis"""
"""SL-Pan troglodytes-Necator americanus"""
"""NG-Pan troglodytes ellioti-Oesophagostomum stephanostomum"""
"""TZ-Pan troglodytes schweinfurthii-Oesophagostomum stephanostomum"""
"""TZ-Pan troglodytes-Oesophagostomum stephanostomum"""
"""UG-Pan troglodytes-Monkeypox virus"""
"""CI-Pan troglodytes-Monkeypox virus"""
"""CD-Pan troglodytes-Pediculus schaeffi"""
"""TZ-Pan troglodytes schweinfurthii-Abbreviata caucasica"""
"""UG-Pan troglodytes schweinfurthii-Abbreviata caucasica"""
"""CM-Pan troglodytes troglodytes-Plasmodium falciparum"""
"""GQ-Pan troglodytes troglodytes-Plasmodium falciparum"""
"""CG-Pan troglodytes troglodytes-Plasmodium falciparum"""
"""UG-Pan troglodytes-Plasmodium gaboni"""
"""CI-Pan troglodytes-Plasmodium gaboni"""
"""CI-Pan troglodytes-Plasmodium malariae"""
"""CI-Pan troglodytes-Plasmodium ovale"""
"""UG-Pan troglodytes-Plasmodium reichenowi"""
"""CM-Pan troglodytes-Plasmodium reichenowi"""
"""CD-Pan troglodytes-Plasmodium reichenowi"""
"""CI-Pan troglodytes-Plasmodium reichenowi"""
"""CM-Pan troglodytes-Plasmodium vivax"""
"""CD-Pan troglodytes-Plasmodium vivax"""
"""CI-Pan troglodytes-Plasmodium vivax"""
"""TZ-Pan troglodytes-Sarcoptes scabiei"""
"""SL-Pan troglodytes-Schistosoma haematobium"""
"""CI-Pan troglodytes verus-Rabbit fibroma virus"""
"""TZ-Pan troglodytes-Streptococcus pneumoniae"""
"""TZ-Pan troglodytes-Streptococcus pyogenes"""
"""SN-Pan troglodytes verus-Strongyloides fuelleborni"""
"""TZ-Pan troglodytes-Strongyloides fuelleborni"""
"""TZ-Pan troglodytes schweinfurthii-Strongyloides fuelleborni"""
"""UG-Pan troglodytes schweinfurthii-Strongyloides fuelleborni"""
