uq
"""IT-Aves-unidentified influenza virus"""
"""GR-Ovis aries-Capripoxvirus"""
"""PA-Bos taurus-Brucella abortus"""
"""ZA-Aepyceros melampus-Foot-and-mouth disease virus"""
"""IQ-Bos taurus-Lumpy skin disease virus"""
"""GR-Capra hircus-Capripoxvirus"""
"""BA-Corvus cornix-West Nile virus"""
"""GB-Aves-African swine fever virus"""
"""CL-Sus scrofa-Porcine reproductive and respiratory syndrome virus"""
"""TW-Canis lupus familiaris-Lyssavirus"""
"""IL-Aves-West Nile virus"""
"""SN-Gazella dorcas-Rift Valley fever virus"""
"""MR-Capra hircus-Rift Valley fever virus"""
"""BG-Capra hircus-Capripoxvirus"""
"""SN-Capra hircus-Rift Valley fever virus"""
"""MR-Camelidae-Rift Valley fever virus"""
"""BG-Ovis aries-Capripoxvirus"""
"""MR-Ovis aries-Rift Valley fever virus"""
"""VE-Sus scrofa-Classical swine fever virus"""
"""QA-Camelidae-Classical swine fever virus"""
"""CA-Bos taurus-Bluetongue virus"""
"""CG-Canis lupus familiaris-Lyssavirus rabies"""
"""BJ-Sus scrofa-African swine fever virus"""
"""SN-Bos taurus-Classical swine fever virus"""
"""GN-Bos taurus-African swine fever virus"""
"""GR-Bos taurus-Lyssavirus"""
"""KR-Sus scrofa-Classical swine fever virus"""
"""SV-Apoidea-Aethina tumida"""
"""CN-Ovis aries-Peste des petits ruminants virus"""
"""IL-Aves-unidentified influenza virus"""
"""IL-Aves-Pigeon paramyxovirus 1"""
"""IQ-Bos taurus-Chrysomya bezziana"""
"""IQ-Capra hircus-Chrysomya bezziana"""
"""MZ-Homo sapiens-Influenza B virus"""
"""IL-Falco naumanni-Pigeon paramyxovirus 1"""
"""IL-Falco naumanni-unidentified influenza virus"""
"""TR-Ovis aries-Capripoxvirus"""
"""LB-Homo sapiens-Influenza B virus"""
"""PG-Homo sapiens-Influenza A virus"""
"""PG-Homo sapiens-H1N1 subtype"""
"""PG-Homo sapiens-Influenza B virus"""
"""SR-Homo sapiens-H1N1 subtype"""
"""BB-Homo sapiens-Influenza A virus"""
"""DM-Homo sapiens-H1N1 subtype"""
"""LB-Homo sapiens-Influenza A virus"""
"""SR-Homo sapiens-Influenza B virus"""
"""SR-Homo sapiens-Influenza A virus"""
"""MV-Homo sapiens-Influenza A virus"""
"""TT-Homo sapiens-H1N1 subtype"""
"""BB-Homo sapiens-Influenza B virus"""
"""DM-Homo sapiens-Influenza A virus"""
"""DM-Homo sapiens-Influenza B virus"""
"""MV-Homo sapiens-Influenza B virus"""
"""MV-Homo sapiens-H1N1 subtype"""
"""BB-Homo sapiens-H1N1 subtype"""
"""TT-Homo sapiens-Influenza A virus"""
"""HT-Homo sapiens-Influenza A virus"""
"""TT-Homo sapiens-Influenza B virus"""
"""LB-Homo sapiens-H1N1 subtype"""
"""MK-Homo sapiens-Influenza B virus"""
"""CY-Homo sapiens-Influenza B virus"""
"""CY-Homo sapiens-H1N1 subtype"""
"""CY-Homo sapiens-Influenza A virus"""
"""ME-Homo sapiens-H1N1 subtype"""
"""MM-Homo sapiens-Influenza A virus"""
"""MR-Homo sapiens-H1N1 subtype"""
"""ME-Homo sapiens-Influenza A virus"""
"""ME-Homo sapiens-Influenza B virus"""
"""TJ-Homo sapiens-Influenza B virus"""
"""TJ-Homo sapiens-Influenza A virus"""
"""MM-Homo sapiens-Influenza B virus"""
"""MM-Homo sapiens-H1N1 subtype"""
"""IN-Tilapia-Tilapia lake virus"""
"""MR-Homo sapiens-Influenza A virus"""
"""HT-Homo sapiens-H1N1 subtype"""
"""AW-Homo sapiens-H1N1 subtype"""
"""KY-Homo sapiens-Influenza A virus"""
"""AW-Homo sapiens-Influenza B virus"""
"""BZ-Homo sapiens-Influenza A virus"""
"""BM-Homo sapiens-Influenza A virus"""
"""GB-Homo sapiens-Influenza A virus"""
"""SA-Homo sapiens-Influenza B virus"""
"""SA-Homo sapiens-H1N1 subtype"""
"""TL-Homo sapiens-Influenza A virus"""
"""SA-Homo sapiens-Influenza A virus"""
"""AI-Homo sapiens-Influenza B virus"""
"""KY-Homo sapiens-Influenza B virus"""
"""MR-Homo sapiens-Influenza B virus"""
"""BZ-Homo sapiens-Influenza B virus"""
"""HT-Homo sapiens-Influenza B virus"""
"""KW-Homo sapiens-H1N1 subtype"""
"""KW-Homo sapiens-Influenza B virus"""
"""KW-Homo sapiens-Influenza A virus"""
"""TD-Homo sapiens-Influenza B virus"""
"""TL-Homo sapiens-H1N1 subtype"""
"""IN-Lates calcarifer-Red seabream iridovirus"""
"""KY-Homo sapiens-H1N1 subtype"""
"""TD-Homo sapiens-H1N1 subtype"""
"""LC-Homo sapiens-H1N1 subtype"""
"""BS-Homo sapiens-Influenza A virus"""
"""LC-Homo sapiens-Influenza A virus"""
"""GN-Homo sapiens-H1N1 subtype"""
"""TD-Homo sapiens-Influenza A virus"""
"""TL-Homo sapiens-Influenza B virus"""
"""LC-Homo sapiens-Influenza B virus"""
"""AZ-Homo sapiens-H1N1 subtype"""
"""PH-Tilapia-Tilapia lake virus"""
"""MM-Bos taurus-Bacillus anthracis"""
"""LK-Bos taurus-Capripoxvirus"""
"""AG-Homo sapiens-Influenza B virus"""
"""BG-Ovis aries-Peste des petits ruminants virus"""
"""BG-Capra hircus-Peste des petits ruminants virus"""
"""BZ-Homo sapiens-H1N1 subtype"""
"""GN-Homo sapiens-Influenza B virus"""
"""TD-Oryx gazella-Rift Valley fever virus"""
"""AI-Homo sapiens-Influenza A virus"""
"""NE-Equidae-Influenza A virus"""
"""BS-Homo sapiens-H1N1 subtype"""
"""US-Tilapia-Tilapia lake virus"""
"""GN-Homo sapiens-Influenza A virus"""
"""PK-Bos taurus-Foot-and-mouth disease virus"""
"""YE-Homo sapiens-Influenza B virus"""
"""YE-Homo sapiens-H1N1 subtype"""
"""BM-Homo sapiens-H1N1 subtype"""
"""GB-Homo sapiens-H1N1 subtype"""
"""TM-Homo sapiens-Influenza B virus"""
"""YE-Homo sapiens-Influenza A virus"""
"""BG-Equidae-Equine infectious anemia virus"""
"""ML-Equidae-Influenza A virus"""
"""IT-Equidae-Influenza A virus"""
"""AI-Homo sapiens-H1N1 subtype"""
"""DE-Bos taurus-Mycobacterium tuberculosis complex"""
"""SC-Homo sapiens-Influenza A virus"""
"""GY-Aves-Avihepatovirus A"""
"""US-Pterois volitans-Red seabream iridovirus"""
"""AT-Oncorhynchus mykiss-Infectious hematopoietic necrosis virus"""
"""BW-Bos taurus-Brucella abortus"""
"""SD-Equidae-Influenza A virus"""
"""CL-Equidae-Equine infectious anemia virus"""
"""SC-Homo sapiens-Influenza B virus"""
"""LT-Cyprinus carpio-Sprivivirus cyprinus"""
"""HU-Sus scrofa-African swine fever virus"""
"""RU-Aves-Pigeon paramyxovirus 1"""
"""HK-Sus scrofa-African swine fever virus"""
"""UA-Sus scrofa-African swine fever virus"""
"""AM-Canis lupus familiaris-African swine fever virus"""
"""BW-Loxodonta-Bacillus anthracis"""
"""CN-Sus scrofa-African swine fever virus"""
"""DK-Aves-African swine fever virus"""
"""AO-Bos taurus-Equine infectious anemia virus"""
"""KP-Sus scrofa-African swine fever virus"""
"""CN-Aves-unidentified influenza virus"""
"""MD-Sus scrofa-African swine fever virus"""
"""SG-Canis lupus familiaris-Infectious hematopoietic necrosis virus"""
"""IE-Cyprinus carpio-Cyprinid herpesvirus 3"""
"""LA-Sus scrofa-African swine fever virus"""
"""RO-Apoidea-Melissococcus plutonius"""
"""BR-Equidae-West Nile virus"""
"""KZ-Aves-Pigeon paramyxovirus 1"""
"""GR-Equidae-Equine infectious anemia virus"""
"""NZ-Aves-Infectious bursal disease virus"""
"""IT-Apoidea-Aethina tumida"""
"""AT-Equidae-Equine infectious anemia virus"""
"""NO-Ovis aries-Visna-maedi virus"""
"""KH-Sus scrofa-African swine fever virus"""
"""PL-Equidae-Equine arteritis virus"""
"""DK-Aves-H5N1 subtype"""
"""NG-Aves-unidentified influenza virus"""
"""DK-Equidae-Taylorella equigenitalis"""
"""BG-Sus scrofa-African swine fever virus"""
"""DE-Bubo scandiacus-West Nile virus"""
"""ES-Bos taurus-prion"""
"""NO-Cyprinus carpio-Cyprinid herpesvirus 3"""
"""PE-Equidae-Equine infectious anemia virus"""
"""KW-Equidae-Burkholderia mallei"""
"""RU-Ovis aries-Goatpox virus"""
"""PS-Capra hircus-Peste des petits ruminants virus"""
"""VN-Sus scrofa-African swine fever virus"""
"""CI-Sus scrofa-African swine fever virus"""
"""HN-Aves-Pigeon paramyxovirus 1"""
"""IS-Aves-Infectious bursal disease virus"""
"""RU-Bos taurus-Lumpy skin disease virus"""
"""GR-Coloeus monedula-West Nile virus"""
"""SK-Cyprinus carpio-Cyprinid herpesvirus 3"""
"""FR-Bos taurus-Bacillus anthracis"""
"""SK-Sus scrofa-African swine fever virus"""
"""IE-Lepus timidus-Rabbit hemorrhagic disease virus"""
"""PH-Sus scrofa-African swine fever virus"""
"""RO-Sus scrofa-African swine fever virus"""
"""MK-Ovis aries-Bacillus anthracis"""
"""RS-Sus scrofa-African swine fever virus"""
"""CN-Bos taurus-Lumpy skin disease virus"""
"""BY-Equidae-Bacillus anthracis"""
"""MM-Sus scrofa-African swine fever virus"""
"""KZ-Sus scrofa-Bacillus anthracis"""
"""IN-Bos taurus-Lumpy skin disease virus"""
"""DE-Parus major-West Nile virus"""
"""DE-Equidae-West Nile virus"""
"""AM-Canis lupus familiaris-Lumpy skin disease virus"""
"""ZW-Sus scrofa-African swine fever virus"""
"""AT-Equidae-West Nile virus"""
"""MX-Sus scrofa-Suid alphaherpesvirus 1"""
"""TN-Ovis aries-prion"""
"""PS-Bos taurus-Lumpy skin disease virus"""
"""ID-Sus scrofa-African swine fever virus"""
"""FI-Sus scrofa-Suid alphaherpesvirus 1"""
"""MM-Canis lupus familiaris-Lyssavirus rabies"""
"""TL-Sus scrofa-African swine fever virus"""
"""TH-Sus scrofa-African swine fever virus"""
"""KR-Sus scrofa-African swine fever virus"""
"""DO-Aves-Pigeon paramyxovirus 1"""
"""GB-Capra hircus-Caprine arthritis encephalitis virus"""
"""SL-Sus scrofa-African swine fever virus"""
"""NE-Ovis aries-Bacillus anthracis"""
"""NE-Bos taurus-Bacillus anthracis"""
"""SD-Capra hircus-Rift Valley fever virus"""
"""DZ-Capra hircus-Bluetongue virus"""
"""MT-Apoidea-Melissococcus plutonius"""
"""TJ-Homo sapiens-H1N1 subtype"""
"""RO-Cyprinus carpio haematopterus-Cyprinid herpesvirus 3"""
"""EG-Cyprinus carpio-Cyprinid herpesvirus 3"""
"""PL-Sus scrofa-African swine fever virus"""
"""ZA-Cyprinus carpio-Cyprinid herpesvirus 3"""
"""IS-Canis lupus familiaris-Peste des petits ruminants virus"""
"""IT-Oncorhynchus mykiss-Viral hemorrhagic septicemia virus"""
"""IT-Oncorhynchus mykiss-Infectious hematopoietic necrosis virus"""
"""HN-Aves-Classical swine fever virus"""
"""TR-Equidae-Burkholderia mallei"""
"""RO-Aves-Pigeon paramyxovirus 1"""
"""KZ-Camelidae-Camelpox virus"""
"""LY-Ovis aries-Rift Valley fever virus"""
"""EC-Bos taurus-Cochliomyia hominivorax"""
"""CN-Cygnus olor-unidentified influenza virus"""
"""PL-Aves-unidentified influenza virus"""
"""AE-Homo sapiens-Influenza B virus"""
"""AE-Homo sapiens-Influenza A virus"""
"""AE-Homo sapiens-H1N1 subtype"""
"""LV-Sus scrofa-African swine fever virus"""
"""PL-Accipiter gentilis-unidentified influenza virus"""
"""SK-Aves-unidentified influenza virus"""
"""DE-Anser albifrons-unidentified influenza virus"""
"""BS-Homo sapiens-Influenza B virus"""
"""AM-Canis lupus familiaris-prion"""
"""IN-Sus scrofa-African swine fever virus"""
"""PS-Aquila fasciata-unidentified influenza virus"""
"""SC-Homo sapiens-H1N1 subtype"""
"""SA-Aves-unidentified influenza virus"""
"""BM-Homo sapiens-Influenza B virus"""
"""GB-Homo sapiens-Influenza B virus"""
"""GR-Sus scrofa-African swine fever virus"""
"""IN-Corvus splendens-H5N1 subtype"""
"""IS-Ovis aries-prion"""
"""BG-Aves-unidentified influenza virus"""
"""UY-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""BY-Equidae-Equine infectious anemia virus"""
"""IN-Tyto longimembris-H5N1 subtype"""
"""TH-Equidae-African horse sickness virus"""
"""HK-Canis lupus familiaris-Severe acute respiratory syndrome coronavirus 2"""
"""VG-Homo sapiens-H1N1 subtype"""
"""GD-Homo sapiens-Influenza B virus"""
"""GD-Homo sapiens-H1N1 subtype"""
"""PG-Sus scrofa-African swine fever virus"""
"""IN-Harpactes erythrocephalus-H5N1 subtype"""
"""AM-Canis lupus familiaris-Lyssavirus rabies"""
"""PH-Aves-unidentified influenza virus"""
"""IS-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""HR-Ovis aries-Bacillus anthracis"""
"""US-Panthera tigris-Severe acute respiratory syndrome coronavirus 2"""
"""HK-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""SN-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""US-Lepus californicus-Rabbit hemorrhagic disease virus"""
"""US-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""MK-Aves-Pigeon paramyxovirus 1"""
"""US-Sylvilagus audubonii-Rabbit hemorrhagic disease virus"""
"""CO-Tilapia-Tilapia lake virus"""
"""MX-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""AU-Portunus trituberculatus-White spot syndrome virus"""
"""AU-Penaeus monodon-White spot syndrome virus"""
"""RS-Aves-unidentified influenza virus"""
"""US-Canis lupus familiaris-Severe acute respiratory syndrome coronavirus 2"""
"""MX-Lepus californicus-Rabbit hemorrhagic disease virus"""
"""BR-Oreochromis niloticus-Infectious spleen and kidney necrosis virus"""
"""BG-Bos taurus-Coxiella burnetii"""
"""MX-Sylvilagus audubonii-Rabbit hemorrhagic disease virus"""
"""NZ-Equidae-Theileria equi"""
"""US-Sylvilagus nuttallii-Rabbit hemorrhagic disease virus"""
"""US-Lepus alleni-Rabbit hemorrhagic disease virus"""
"""CL-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""LT-Sus scrofa-African swine fever virus"""
"""KZ-Bos taurus-Lyssavirus rabies"""
"""BG-Capra hircus-Coxiella burnetii"""
"""IQ-Aves-unidentified influenza virus"""
"""CN-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""IE-Bos taurus-prion"""
"""AU-Canis lupus familiaris-Ehrlichia canis"""
"""GB-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""RU-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""TW-Astacoidea-Pigeon paramyxovirus 1"""
"""BR-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""IT-Bos taurus-Bacillus anthracis"""
"""CO-Apoidea-Aethina tumida"""
"""BA-Canis lupus familiaris-Lyssavirus rabies"""
"""BR-Canis lupus familiaris-Severe acute respiratory syndrome coronavirus 2"""
"""EE-Equidae-Influenza A virus"""
"""BG-Ovis aries-Coxiella burnetii"""
"""FI-Equidae-Babesia caballi"""
"""TW-Penaeus monodon-Pigeon paramyxovirus 1"""
"""MW-Clarias gariepinus-Aphanomyces invadans"""
"""IT-Cyprinus carpio-Severe acute respiratory syndrome coronavirus 2"""
"""RW-Bos taurus-Foot-and-mouth disease virus"""
"""NP-Bos taurus-Lumpy skin disease virus"""
"""BG-Aves-Pigeon paramyxovirus 1"""
"""EC-Canis lupus familiaris-Severe acute respiratory syndrome coronavirus 2"""
"""MK-Ovis aries-Bluetongue virus"""
"""FI-Oryctolagus cuniculus-Myxoma virus"""
"""TW-Bos taurus-Lumpy skin disease virus"""
"""MK-Bos taurus-Bluetongue virus"""
"""SL-Capra hircus-Brucella melitensis"""
"""SL-Ovis aries-Brucella melitensis"""
"""ZA-Puma-Severe acute respiratory syndrome coronavirus 2"""
"""IT-Rana temporaria-Ranavirus"""
"""MX-Aves-African swine fever virus"""
"""US-Neogale vison-Severe acute respiratory syndrome coronavirus 2"""
"""JP-Canis lupus familiaris-Severe acute respiratory syndrome coronavirus 2"""
"""LY-Bos taurus-Brucella abortus"""
"""PS-Ovis aries-Peste des petits ruminants virus"""
"""MN-Sus scrofa-African swine fever virus"""
"""BD-Sus scrofa-African swine fever virus"""
"""RU-Capra hircus-Goatpox virus"""
"""MK-Capra hircus-Bluetongue virus"""
"""MY-Equidae-African horse sickness virus"""
"""AL-Bos taurus-Bluetongue virus"""
"""AL-Ovis aries-Bluetongue virus"""
"""MX-Canis lupus familiaris-Severe acute respiratory syndrome coronavirus 2"""
"""RU-Aythya fuligula-unidentified influenza virus"""
"""RO-Ovis aries-Bluetongue virus"""
"""SG-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""ZW-Loxodonta-Pasteurella multocida"""
"""RU-Cygnus olor-unidentified influenza virus"""
"""TH-Equus quagga-African horse sickness virus"""
"""MK-Oncorhynchus mykiss-Infectious hematopoietic necrosis virus"""
"""SN-Hippotragus equinus-Rift Valley fever virus"""
"""RU-Anas platyrhynchos-unidentified influenza virus"""
"""RU-Mareca strepera-unidentified influenza virus"""
"""LK-Bos taurus-Lumpy skin disease virus"""
"""DE-Corvus corone-West Nile virus"""
"""DE-Sus scrofa-African swine fever virus"""
"""JP-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""KZ-Sus scrofa-unidentified influenza virus"""
"""KZ-Bos taurus-unidentified influenza virus"""
"""LY-Ovis aries-Peste des petits ruminants virus"""
"""BT-Bos taurus-Lumpy skin disease virus"""
"""HN-Aves-Severe acute respiratory syndrome coronavirus 2"""
"""NG-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""LR-Bos taurus-Bacillus anthracis"""
"""HK-Bos taurus-Lumpy skin disease virus"""
"""VN-Bos taurus-Lumpy skin disease virus"""
"""HR-Bos taurus-Bluetongue virus"""
"""RS-Ovis aries-Bluetongue virus"""
"""BG-Capreolus capreolus-Bluetongue virus"""
"""BG-Corvus cornix-West Nile virus"""
"""BA-Ovis aries-Bluetongue virus"""
"""IL-Cygnus atratus-unidentified influenza virus"""
"""RO-Capra hircus-Caprine arthritis encephalitis virus"""
"""BG-Cervus elaphus-Bluetongue virus"""
"""HR-Ovis aries-Bluetongue virus"""
"""NL-Mareca penelope-unidentified influenza virus"""
"""NL-Mareca penelope-H5N1 subtype"""
"""NL-Cygnus olor-unidentified influenza virus"""
"""KR-Aix galericulata-unidentified influenza virus"""
"""IL-Bubo bubo-unidentified influenza virus"""
"""NL-Anser anser-unidentified influenza virus"""
"""IQ-Cyprinus carpio-Cyprinid herpesvirus 3"""
"""NL-Anser fabalis-unidentified influenza virus"""
"""RS-Bos taurus-Bluetongue virus"""
"""NL-Anser albifrons-unidentified influenza virus"""
"""NL-Anser anser-H5N1 subtype"""
"""NL-Branta leucopsis-unidentified influenza virus"""
"""SE-Bubo bubo-unidentified influenza virus"""
"""NL-Anas platyrhynchos-unidentified influenza virus"""
"""NL-Asio flammeus-unidentified influenza virus"""
"""NL-Anas crecca-unidentified influenza virus"""
"""NL-Anas crecca-H5N1 subtype"""
"""GB-Branta canadensis-unidentified influenza virus"""
"""GB-Anser anser-unidentified influenza virus"""
"""GB-Cygnus olor-unidentified influenza virus"""
"""GB-Larus argentatus-unidentified influenza virus"""
"""BG-Dama dama-Bluetongue virus"""
"""BE-Cygnus olor-unidentified influenza virus"""
"""KW-Aves-unidentified influenza virus"""
"""BR-Trichechus manatus-Severe acute respiratory syndrome coronavirus 2"""
"""GB-Cygnus atratus-unidentified influenza virus"""
"""DE-Branta leucopsis-unidentified influenza virus"""
"""DK-Branta leucopsis-unidentified influenza virus"""
"""DK-Accipiter nisus-unidentified influenza virus"""
"""DK-Anser sp.-unidentified influenza virus"""
"""BE-Anser albifrons-unidentified influenza virus"""
"""BE-Numenius arquata-unidentified influenza virus"""
"""BG-Ovis aries musimon-Bluetongue virus"""
"""NL-Cygnus olor-H5N1 subtype"""
"""GB-Larus fuscus graellsii-unidentified influenza virus"""
"""DK-Mareca strepera-unidentified influenza virus"""
"""DK-Anser anser-unidentified influenza virus"""
"""MM-Bos taurus-Lumpy skin disease virus"""
"""NP-Equidae-Burkholderia mallei"""
"""GB-Anser sp.-unidentified influenza virus"""
"""DK-Larus argentatus-unidentified influenza virus"""
"""NL-Cairina moschata-unidentified influenza virus"""
"""IE-Numenius arquata-unidentified influenza virus"""
"""GB-Falco tinnunculus-unidentified influenza virus"""
"""IT-Anas crecca-unidentified influenza virus"""
"""SE-Branta leucopsis-unidentified influenza virus"""
"""IE-Cygnus olor-unidentified influenza virus"""
"""GB-Anser brachyrhynchus-unidentified influenza virus"""
"""DK-Numenius arquata-unidentified influenza virus"""
"""DK-Somateria mollissima-unidentified influenza virus"""
"""IT-Anas platyrhynchos-unidentified influenza virus"""
"""TW-Micropterus salmoides-Aphanomyces invadans"""
"""DK-Haliaeetus albicilla-unidentified influenza virus"""
"""DK-Anas platyrhynchos-unidentified influenza virus"""
"""DK-Anser albifrons-unidentified influenza virus"""
"""BE-Bos taurus-Mycobacterium tuberculosis complex"""
"""KR-Anas platyrhynchos-unidentified influenza virus"""
"""GB-Ardea cinerea-unidentified influenza virus"""
"""GB-Accipiter nisus-unidentified influenza virus"""
"""HR-Aves-unidentified influenza virus"""
"""SI-Cygnus olor-unidentified influenza virus"""
"""GB-Serinus canaria-unidentified influenza virus"""
"""GB-Dendrocygna eytoni-unidentified influenza virus"""
"""GB-Chenonetta jubata-unidentified influenza virus"""
"""DK-Anser fabalis-unidentified influenza virus"""
"""BE-Pica pica-unidentified influenza virus"""
"""BE-Larus argentatus-unidentified influenza virus"""
"""BE-Anser brachyrhynchus-unidentified influenza virus"""
"""FR-Larus argentatus-unidentified influenza virus"""
"""DK-Chroicocephalus ridibundus-unidentified influenza virus"""
"""IR-Anser anser-unidentified influenza virus"""
"""IT-Mareca penelope-unidentified influenza virus"""
"""IT-Mareca penelope-H5N1 subtype"""
"""GB-Phoca vitulina-unidentified influenza virus"""
"""DK-Anser brachyrhynchus-unidentified influenza virus"""
"""BE-Branta canadensis-unidentified influenza virus"""
"""NO-Anser brachyrhynchus-unidentified influenza virus"""
"""FR-Anser sp.-unidentified influenza virus"""
"""DK-Phasianus colchicus-unidentified influenza virus"""
"""BE-Podiceps cristatus-unidentified influenza virus"""
"""BE-Anser anser-unidentified influenza virus"""
"""NO-Mareca penelope-unidentified influenza virus"""
"""GB-Tachybaptus ruficollis-unidentified influenza virus"""
"""SI-Mustela putorius furo-Severe acute respiratory syndrome coronavirus 2"""
"""DK-Morus bassanus-unidentified influenza virus"""
"""BE-Alopochen aegyptiaca-unidentified influenza virus"""
"""LT-Neogale vison-Severe acute respiratory syndrome coronavirus 2"""
"""CA-Mustelidae-Severe acute respiratory syndrome coronavirus 2"""
"""US-Panthera uncia-Severe acute respiratory syndrome coronavirus 2"""
"""DK-Cygnus olor-unidentified influenza virus"""
"""NO-Larus marinus-unidentified influenza virus"""
"""TD-Clarias gariepinus-Aphanomyces invadans"""
"""IL-Spatula clypeata-unidentified influenza virus"""
"""FR-Cygnus olor-unidentified influenza virus"""
"""FR-Tadorna tadorna-unidentified influenza virus"""
"""HN-Aves-unidentified influenza virus"""
"""NE-Bos taurus-Infectious hematopoietic necrosis virus"""
"""GB-Cygnus olor-H5N1 subtype"""
"""JP-Aix galericulata-unidentified influenza virus"""
"""ES-Mustelidae-Severe acute respiratory syndrome coronavirus 2"""
"""FR-Anser anser-unidentified influenza virus"""
"""GR-Mustelidae-Severe acute respiratory syndrome coronavirus 2"""
"""IT-Anas crecca-H5N1 subtype"""
"""IR-Aves-unidentified influenza virus"""
"""GB-Branta canadensis-H5N1 subtype"""
"""IT-Anser albifrons-unidentified influenza virus"""
"""PS-Aves-unidentified influenza virus"""
"""PL-Anser fabalis-unidentified influenza virus"""
"""IE-Branta leucopsis-unidentified influenza virus"""
"""KR-Cygnus olor-unidentified influenza virus"""
"""NO-Larus argentatus-unidentified influenza virus"""
"""US-Sylvilagus floridanus-Rabbit hemorrhagic disease virus"""
"""NL-Aves-H5N1 subtype"""
"""KR-Anser fabalis-unidentified influenza virus"""
"""NO-Branta leucopsis-unidentified influenza virus"""
"""TW-Anas acuta-unidentified influenza virus"""
"""CI-Oryctolagus cuniculus-Rabbit hemorrhagic disease virus"""
"""KR-Anas acuta-unidentified influenza virus"""
"""KR-Anser albifrons-unidentified influenza virus"""
"""PL-Anser anser-unidentified influenza virus"""
"""KR-Aythya fuligula-unidentified influenza virus"""
"""FR-Chroicocephalus ridibundus-unidentified influenza virus"""
"""ME-Bos taurus-Bluetongue virus"""
"""JP-Grus monacha-unidentified influenza virus"""
"""KR-Platalea leucorodia-unidentified influenza virus"""
"""JP-Accipiter gentilis-unidentified influenza virus"""
"""US-Oryctolagus cuniculus-Severe acute respiratory syndrome coronavirus 2"""
"""HU-Ardea alba-unidentified influenza virus"""
"""CM-Clarias gariepinus-Aphanomyces invadans"""
"""UY-Canis lupus familiaris-Severe acute respiratory syndrome coronavirus 2"""
"""JP-Strix uralensis-unidentified influenza virus"""
"""SN-Aves-H5N1 subtype"""
"""GB-Calidris canutus-unidentified influenza virus"""
"""IT-Anser anser-H5N1 subtype"""
"""KR-Ardea cinerea-unidentified influenza virus"""
"""IN-Corvus splendens-unidentified influenza virus"""
"""KR-Ardea alba-unidentified influenza virus"""
"""KR-Grus monacha-unidentified influenza virus"""
"""AR-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""IN-Corvus macrorhynchos-unidentified influenza virus"""
"""SE-Anser albifrons-unidentified influenza virus"""
"""KR-Bubo bubo-unidentified influenza virus"""
"""LT-Mustelidae-Severe acute respiratory syndrome coronavirus 2"""
"""LT-Aves-unidentified influenza virus"""
"""DK-Falco tinnunculus-unidentified influenza virus"""
"""US-Panthera leo-Severe acute respiratory syndrome coronavirus 2"""
"""SY-Ovis aries-Foot-and-mouth disease virus"""
"""SY-Bos taurus-Foot-and-mouth disease virus"""
"""KR-Mareca strepera-unidentified influenza virus"""
"""DK-Accipiter gentilis-unidentified influenza virus"""
"""ES-Ciconia ciconia-unidentified influenza virus"""
"""ES-Anser anser-unidentified influenza virus"""
"""RU-Ardea cinerea-unidentified influenza virus"""
"""US-Gorilla beringei-Severe acute respiratory syndrome coronavirus 2"""
"""US-Puma-Severe acute respiratory syndrome coronavirus 2"""
"""JP-Anas acuta-unidentified influenza virus"""
"""SK-Cairina moschata-unidentified influenza virus"""
"""LT-Cygnus olor-unidentified influenza virus"""
"""GB-Milvus milvus-unidentified influenza virus"""
"""NO-Cygnus olor-unidentified influenza virus"""
"""BT-Capra hircus-Capripoxvirus"""
"""TW-Cygnus atratus-unidentified influenza virus"""
"""IR-Fulica atra-unidentified influenza virus"""
"""AR-Canis lupus familiaris-Severe acute respiratory syndrome coronavirus 2"""
"""NO-Larus canus-unidentified influenza virus"""
"""SK-Cygnus olor-unidentified influenza virus"""
"""FI-Phasianus colchicus-unidentified influenza virus"""
"""KR-Numenius arquata-unidentified influenza virus"""
"""JP-Anas platyrhynchos-unidentified influenza virus"""
"""IL-Dama dama-Foot-and-mouth disease virus"""
"""DZ-Aves-unidentified influenza virus"""
"""PL-Cygnus olor-unidentified influenza virus"""
"""FR-Numenius arquata-unidentified influenza virus"""
"""CZ-Cygnus olor-unidentified influenza virus"""
"""CH-Felis catus-Severe acute respiratory syndrome coronavirus 2"""
"""KR-Anas carolinensis-unidentified influenza virus"""
"""DK-Larus marinus-unidentified influenza virus"""
"""US-Odocoileus virginianus-Severe acute respiratory syndrome coronavirus 2"""
"""CN-Cygnus atratus-unidentified influenza virus"""
"""JP-Haliaeetus albicilla-unidentified influenza virus"""
